Student_ID,College_Tier,Department,CGPA,Skill_Programs,Internships,Projects,Domain,Company_Tier,Job_Role,Salary_LPA,Applied,Shortlisted,Interview_Attended,Offer_Received,Joined,Round_1,Round_2,Round_3,Cleared_R1,Cleared_R2,Cleared_R3,Failed_Stage
47605,4,ECE,5.32,2,0,8,DS,Startup,AI Engineer,7,1,1,1,0,0,Coding,Coding,HR,1,0,0,Round2
47606,2,Civil,8.05,0,2,9,DS,Mid,Data Scientist,18,1,0,0,1,0,GD,Tech,Tech,1,1,0,Round3
47607,4,CSE,7.68,0,2,4,AI,Top,Data Scientist,6,1,1,1,0,0,GD,Tech,HR,0,0,1,Round1
47608,2,Civil,6.66,0,1,3,DS,Startup,Data Analyst,31,1,1,0,1,0,GD,Coding,Tech,1,1,0,Round3
47609,4,Civil,9.19,1,2,5,GenAI,Startup,GenAI Engineer,18,1,1,0,1,1,Aptitude,Tech,Tech,1,0,1,Round2
47610,1,CSE,9.02,0,2,3,DS,Startup,GenAI Engineer,4,1,0,1,1,0,Coding,Tech,Tech,0,1,0,Round1
47611,2,CSE,7.61,0,0,6,AI,Startup,AI Engineer,31,1,0,1,0,1,GD,Coding,Tech,1,0,0,Round2
47612,1,CSE,5.63,2,2,9,DS,Top,AI Engineer,31,1,1,1,0,1,Aptitude,Tech,Tech,1,1,1,Selected
47613,1,Mechanical,6.12,0,0,9,GenAI,Startup,Data Scientist,18,1,1,1,0,1,GD,Tech,Tech,1,1,1,Selected
47614,1,Civil,5.43,0,2,7,GenAI,Startup,Data Scientist,7,1,0,0,0,0,Aptitude,Tech,Tech,0,1,0,Round1
47615,2,Civil,8.11,1,0,3,AI,Startup,Data Scientist,39,1,1,1,0,0,Coding,Coding,HR,1,1,0,Round3
47616,3,Civil,6.11,1,2,1,GenAI,Top,Data Analyst,33,1,1,0,0,1,Aptitude,Coding,Tech,1,1,0,Round3
47617,2,CSE,7.42,2,0,8,GenAI,Top,GenAI Engineer,19,1,1,0,1,0,Aptitude,Coding,Tech,1,0,0,Round2
47618,3,Mechanical,7.89,2,0,5,AI,Startup,Data Scientist,37,1,1,1,0,1,Aptitude,Tech,Tech,1,1,0,Round3
47619,2,Civil,5.4,1,1,1,DS,Startup,Data Analyst,20,1,0,0,1,0,Coding,Tech,HR,0,1,1,Round1
47620,4,Mechanical,5.96,2,1,8,DS,Startup,Data Analyst,18,1,1,1,0,1,GD,Tech,HR,0,1,1,Round1
47621,3,ECE,9.43,0,1,3,AI,Top,Data Scientist,16,1,1,0,0,1,Coding,Coding,Tech,0,1,0,Round1
47622,4,Mechanical,8.34,2,1,5,DS,Mid,GenAI Engineer,22,1,0,1,1,0,Aptitude,Coding,Tech,0,0,0,Round1
47623,3,ECE,9.52,2,1,4,DS,Startup,Data Scientist,27,1,1,0,0,0,Coding,Coding,HR,0,0,0,Round1
47624,2,Civil,9.92,2,0,9,AI,Top,Data Scientist,16,1,1,0,1,0,GD,Coding,HR,1,0,1,Round2
47625,2,CSE,7.21,1,2,8,AI,Top,GenAI Engineer,34,1,0,1,1,1,Aptitude,Coding,HR,0,0,1,Round1
47626,3,Mechanical,7.09,0,0,8,DS,Startup,AI Engineer,12,1,1,0,1,1,Coding,Tech,Tech,1,0,0,Round2
47627,4,Civil,7.23,0,1,1,GenAI,Mid,Data Scientist,15,1,1,1,0,0,Aptitude,Coding,HR,1,0,1,Round2
47628,1,Mechanical,8.15,2,1,3,GenAI,Startup,AI Engineer,22,1,1,0,1,1,GD,Tech,Tech,1,1,1,Selected
47629,3,ECE,9.65,0,1,7,DS,Startup,GenAI Engineer,8,1,1,1,1,1,Aptitude,Coding,Tech,1,1,0,Round3
47630,3,Civil,6.22,2,0,5,GenAI,Startup,Data Scientist,37,1,1,1,0,0,Aptitude,Tech,Tech,0,1,0,Round1
47631,4,ECE,7.1,0,2,4,DS,Mid,AI Engineer,18,1,0,0,0,0,Coding,Coding,HR,1,1,0,Round3
47632,1,Civil,9.76,1,2,4,DS,Top,AI Engineer,12,1,1,1,0,1,Coding,Tech,Tech,1,1,1,Selected
47633,3,Mechanical,6.68,2,2,2,AI,Top,Data Scientist,33,1,1,1,0,0,Coding,Tech,Tech,1,1,0,Round3
47634,1,CSE,8.93,2,1,8,DS,Startup,Data Analyst,20,1,0,1,0,1,Aptitude,Coding,HR,1,0,1,Round2
47635,1,CSE,5.28,1,0,9,GenAI,Startup,AI Engineer,20,1,0,0,1,0,GD,Tech,HR,1,1,0,Round3
47636,2,ECE,9.67,0,1,4,AI,Startup,GenAI Engineer,39,1,1,0,0,0,Aptitude,Coding,Tech,1,0,0,Round2
47637,4,CSE,5.97,1,0,4,AI,Mid,Data Scientist,11,1,1,1,1,1,GD,Tech,Tech,1,0,0,Round2
47638,3,ECE,6.15,0,0,7,DS,Mid,Data Analyst,26,1,1,1,0,1,GD,Tech,Tech,1,1,1,Selected
47639,3,ECE,7.48,0,1,5,DS,Top,GenAI Engineer,29,1,0,1,0,0,Coding,Tech,Tech,1,0,0,Round2
47640,1,Civil,6.47,0,2,9,GenAI,Mid,Data Scientist,32,1,0,0,0,0,Coding,Tech,Tech,1,0,1,Round2
47641,3,ECE,9.15,0,1,1,DS,Startup,Data Analyst,14,1,1,1,1,1,Coding,Coding,HR,1,1,1,Selected
47642,1,CSE,7.62,0,1,8,GenAI,Top,GenAI Engineer,32,1,0,0,0,0,Aptitude,Tech,Tech,0,0,0,Round1
47643,3,CSE,6.7,1,1,6,AI,Startup,AI Engineer,26,1,1,0,0,1,Coding,Coding,Tech,1,0,0,Round2
47644,4,CSE,5.77,2,0,3,DS,Mid,Data Scientist,33,1,1,1,0,1,Aptitude,Tech,HR,0,0,0,Round1
47645,3,ECE,8.1,2,0,3,GenAI,Top,GenAI Engineer,25,1,1,0,0,1,Aptitude,Coding,Tech,0,1,0,Round1
47646,1,CSE,9.36,2,2,9,DS,Startup,Data Scientist,27,1,0,0,0,0,GD,Coding,Tech,1,1,0,Round3
47647,1,Civil,9.91,1,0,6,AI,Startup,GenAI Engineer,24,1,0,1,0,0,GD,Coding,Tech,1,1,0,Round3
47648,3,CSE,8.58,0,2,4,AI,Startup,AI Engineer,33,1,1,1,1,1,GD,Tech,HR,0,0,0,Round1
47649,3,Mechanical,6.28,1,0,4,AI,Startup,GenAI Engineer,11,1,0,1,0,0,Aptitude,Coding,Tech,1,0,0,Round2
47650,1,Civil,9.64,2,0,4,AI,Startup,Data Scientist,24,1,1,1,0,0,GD,Tech,Tech,0,1,0,Round1
47651,2,Civil,8.06,2,1,5,AI,Startup,GenAI Engineer,28,1,1,1,1,1,Coding,Coding,HR,1,1,1,Selected
47652,2,Civil,9.61,0,2,8,GenAI,Mid,Data Analyst,12,1,1,0,0,0,Aptitude,Tech,Tech,1,0,1,Round2
47653,3,ECE,6.43,1,2,7,AI,Top,AI Engineer,9,1,1,1,0,0,GD,Coding,HR,1,1,0,Round3
47654,4,Mechanical,7.84,2,2,7,DS,Top,GenAI Engineer,29,1,1,0,0,0,Coding,Coding,Tech,1,1,0,Round3
47655,3,ECE,9.4,0,2,8,DS,Mid,Data Analyst,5,1,0,0,0,0,GD,Coding,Tech,1,0,0,Round2
47656,4,Civil,9.47,1,1,6,AI,Top,AI Engineer,23,1,1,1,1,0,Coding,Coding,HR,0,0,0,Round1
47657,3,Mechanical,9.15,1,1,2,AI,Mid,AI Engineer,9,1,1,1,0,1,Coding,Tech,Tech,1,0,1,Round2
47658,1,Civil,5.59,2,0,1,GenAI,Top,GenAI Engineer,31,1,1,1,1,0,Aptitude,Tech,Tech,0,1,0,Round1
47659,3,ECE,6.0,2,1,1,AI,Startup,GenAI Engineer,9,1,1,1,1,0,Aptitude,Tech,Tech,0,0,0,Round1
47660,4,Civil,7.45,1,0,9,DS,Top,AI Engineer,35,1,1,1,0,0,Aptitude,Tech,HR,0,1,1,Round1
47661,4,CSE,9.37,2,1,5,AI,Top,GenAI Engineer,27,1,1,1,0,0,Coding,Tech,Tech,0,1,0,Round1
47662,3,Mechanical,9.95,1,2,2,AI,Startup,GenAI Engineer,34,1,1,0,0,0,Aptitude,Coding,HR,1,1,1,Selected
47663,3,ECE,7.21,0,2,1,DS,Top,GenAI Engineer,30,1,1,0,1,0,Aptitude,Tech,Tech,1,0,0,Round2
47664,2,Civil,5.8,0,1,5,DS,Startup,Data Scientist,38,1,1,1,0,1,Coding,Tech,Tech,1,1,0,Round3
47665,3,Civil,7.92,0,1,4,AI,Mid,Data Analyst,14,1,1,1,1,0,GD,Coding,HR,1,1,1,Selected
47666,3,ECE,9.74,2,2,2,GenAI,Top,GenAI Engineer,26,1,0,0,1,1,Coding,Tech,Tech,0,0,0,Round1
47667,1,Civil,6.92,1,2,6,AI,Mid,GenAI Engineer,6,1,0,0,0,0,Coding,Tech,Tech,1,1,0,Round3
47668,4,CSE,6.09,0,1,8,GenAI,Mid,AI Engineer,16,1,0,1,1,0,Coding,Coding,HR,1,1,1,Selected
47669,2,ECE,9.66,1,0,6,GenAI,Top,GenAI Engineer,15,1,0,0,0,0,GD,Coding,Tech,1,0,1,Round2
47670,1,ECE,6.97,0,2,3,DS,Top,GenAI Engineer,22,1,1,1,1,1,Coding,Tech,HR,1,0,0,Round2
47671,3,Civil,9.49,0,0,2,GenAI,Mid,Data Analyst,8,1,1,1,1,0,GD,Coding,HR,1,0,0,Round2
47672,4,ECE,9.38,1,1,9,GenAI,Top,Data Analyst,5,1,1,1,0,0,Aptitude,Tech,HR,1,1,0,Round3
47673,3,ECE,9.66,1,1,9,GenAI,Mid,Data Analyst,8,1,1,1,0,0,Coding,Coding,Tech,0,0,0,Round1
47674,3,CSE,8.0,2,0,8,GenAI,Mid,GenAI Engineer,34,1,0,0,1,1,GD,Coding,HR,1,0,0,Round2
47675,3,CSE,8.73,2,0,7,DS,Top,Data Analyst,32,1,1,1,0,0,GD,Tech,Tech,0,1,0,Round1
47676,3,ECE,8.36,2,0,4,DS,Mid,GenAI Engineer,29,1,1,0,0,1,Aptitude,Tech,Tech,1,1,1,Selected
47677,4,ECE,9.31,0,0,9,DS,Mid,AI Engineer,20,1,0,0,0,0,Aptitude,Coding,Tech,1,0,1,Round2
47678,1,CSE,8.31,0,2,5,GenAI,Startup,Data Scientist,19,1,1,1,1,0,Coding,Tech,Tech,0,1,0,Round1
47679,3,Civil,9.08,2,2,1,DS,Mid,GenAI Engineer,25,1,0,1,0,0,Aptitude,Coding,Tech,1,1,0,Round3
47680,3,ECE,5.3,1,1,5,GenAI,Top,Data Analyst,10,1,1,0,0,0,GD,Tech,Tech,1,0,0,Round2
47681,2,CSE,5.16,0,1,3,GenAI,Mid,Data Analyst,13,1,1,1,0,0,Aptitude,Tech,HR,0,1,0,Round1
47682,2,CSE,7.3,0,1,5,AI,Top,Data Scientist,13,1,1,1,1,0,Aptitude,Tech,HR,1,1,1,Selected
47683,4,Civil,5.63,1,1,9,GenAI,Startup,GenAI Engineer,24,1,1,1,0,0,Coding,Coding,Tech,1,1,0,Round3
47684,3,Mechanical,9.36,0,2,2,AI,Startup,GenAI Engineer,7,1,1,1,0,0,Aptitude,Tech,Tech,0,0,0,Round1
47685,3,ECE,7.48,2,1,1,AI,Top,Data Scientist,13,1,1,1,1,0,GD,Coding,HR,1,0,0,Round2
47686,3,CSE,9.31,2,0,9,GenAI,Mid,GenAI Engineer,4,1,1,1,0,0,Aptitude,Coding,Tech,0,0,1,Round1
47687,4,Civil,5.16,1,1,9,GenAI,Top,Data Scientist,35,1,1,1,1,0,Aptitude,Tech,HR,1,0,0,Round2
47688,4,Mechanical,9.7,0,1,8,GenAI,Mid,GenAI Engineer,28,1,1,0,0,0,Coding,Tech,Tech,1,0,1,Round2
47689,3,CSE,6.57,1,0,2,AI,Mid,Data Scientist,4,1,0,1,1,0,Coding,Coding,Tech,1,0,1,Round2
47690,3,ECE,8.36,0,0,6,DS,Startup,Data Analyst,20,1,1,1,0,0,GD,Tech,HR,1,0,0,Round2
47691,4,Civil,5.76,0,1,2,DS,Mid,AI Engineer,24,1,1,1,1,0,Aptitude,Coding,HR,1,1,1,Selected
47692,3,ECE,7.0,0,1,7,AI,Mid,AI Engineer,19,1,1,0,0,0,Aptitude,Tech,HR,0,1,1,Round1
47693,1,Mechanical,9.64,0,1,1,AI,Mid,AI Engineer,33,1,0,0,1,0,Coding,Coding,HR,1,0,0,Round2
47694,1,ECE,8.36,2,1,7,DS,Top,Data Analyst,28,1,0,1,0,0,GD,Coding,HR,1,0,0,Round2
47695,4,Civil,7.98,1,1,5,GenAI,Top,AI Engineer,24,1,0,1,1,1,GD,Coding,Tech,1,1,1,Selected
47696,1,Mechanical,5.63,1,0,1,DS,Top,AI Engineer,29,1,0,1,1,0,GD,Coding,HR,1,1,0,Round3
47697,2,Civil,5.7,1,0,1,AI,Mid,GenAI Engineer,36,1,0,0,0,1,Aptitude,Coding,HR,0,0,0,Round1
47698,3,Mechanical,6.62,1,1,6,DS,Mid,GenAI Engineer,34,1,1,1,1,0,Coding,Coding,HR,0,1,1,Round1
47699,2,Mechanical,6.53,1,2,2,DS,Startup,AI Engineer,23,1,1,1,1,0,Aptitude,Coding,HR,1,0,0,Round2
47700,2,ECE,5.84,1,2,3,GenAI,Startup,GenAI Engineer,9,1,0,1,1,1,Aptitude,Coding,Tech,0,0,0,Round1
47701,2,CSE,7.25,1,2,5,DS,Startup,Data Analyst,26,1,1,0,0,1,GD,Coding,Tech,1,0,0,Round2
47702,1,Civil,6.41,1,2,2,GenAI,Startup,Data Scientist,9,1,1,1,0,0,GD,Tech,HR,1,0,1,Round2
47703,3,Civil,7.55,2,1,9,DS,Top,Data Analyst,36,1,1,1,1,1,Coding,Coding,HR,0,1,0,Round1
47704,3,CSE,5.7,1,0,2,GenAI,Mid,Data Scientist,32,1,1,1,0,0,Aptitude,Coding,Tech,1,0,0,Round2
47705,4,Civil,9.27,0,0,5,AI,Startup,GenAI Engineer,25,1,0,0,0,0,Coding,Tech,HR,0,1,0,Round1
47706,2,ECE,5.05,2,0,1,DS,Startup,GenAI Engineer,26,1,1,0,0,1,Coding,Tech,Tech,0,1,0,Round1
47707,1,Mechanical,6.23,2,1,6,DS,Top,Data Analyst,15,1,0,1,0,0,Coding,Tech,Tech,0,1,0,Round1
47708,2,Civil,9.39,2,0,2,AI,Mid,Data Scientist,24,1,0,1,1,1,Coding,Coding,Tech,0,0,0,Round1
47709,2,Civil,8.68,2,1,3,AI,Mid,AI Engineer,8,1,1,1,0,1,Aptitude,Coding,HR,0,1,1,Round1
47710,3,Civil,7.28,1,1,4,GenAI,Mid,GenAI Engineer,24,1,0,1,1,0,GD,Coding,Tech,0,0,1,Round1
47711,4,ECE,6.26,1,1,6,DS,Top,GenAI Engineer,10,1,1,0,0,0,GD,Tech,HR,0,0,0,Round1
47712,1,Civil,5.16,1,0,2,GenAI,Startup,Data Scientist,16,1,1,1,1,1,Coding,Coding,Tech,1,1,0,Round3
47713,3,ECE,5.53,1,0,8,AI,Mid,Data Analyst,26,1,1,1,1,1,Coding,Coding,HR,1,1,1,Selected
47714,2,Mechanical,5.28,1,1,8,DS,Mid,Data Scientist,38,1,1,1,1,0,Aptitude,Tech,HR,0,0,1,Round1
47715,3,Mechanical,7.89,2,2,8,GenAI,Startup,Data Analyst,4,1,0,1,0,0,Coding,Coding,Tech,1,1,0,Round3
47716,2,ECE,6.41,0,1,7,DS,Top,AI Engineer,29,1,0,1,1,0,GD,Tech,Tech,1,1,1,Selected
47717,1,Mechanical,7.74,0,1,3,GenAI,Top,Data Scientist,22,1,0,1,0,0,Coding,Coding,Tech,1,0,1,Round2
47718,3,Civil,9.06,2,1,1,AI,Top,Data Analyst,10,1,1,1,1,0,GD,Tech,HR,1,0,0,Round2
47719,3,ECE,6.52,1,0,5,DS,Startup,Data Scientist,26,1,1,0,1,1,Aptitude,Tech,HR,0,1,0,Round1
47720,3,CSE,8.99,0,2,8,DS,Mid,AI Engineer,26,1,1,0,1,0,GD,Coding,HR,1,0,0,Round2
47721,3,CSE,6.45,1,2,2,DS,Top,AI Engineer,26,1,0,1,0,0,GD,Coding,Tech,1,0,1,Round2
47722,3,Mechanical,9.5,1,0,4,AI,Mid,Data Scientist,32,1,1,1,0,1,Coding,Tech,HR,1,0,0,Round2
47723,1,Mechanical,9.52,2,0,3,GenAI,Startup,Data Analyst,35,1,0,0,1,1,GD,Tech,HR,0,0,0,Round1
47724,4,CSE,8.04,2,0,9,DS,Top,GenAI Engineer,10,1,1,1,1,0,Aptitude,Tech,Tech,1,1,0,Round3
47725,1,Civil,9.62,1,1,8,GenAI,Top,GenAI Engineer,36,1,1,1,1,0,Aptitude,Tech,HR,1,1,1,Selected
47726,3,Mechanical,9.11,0,0,1,DS,Top,GenAI Engineer,15,1,1,0,1,0,Coding,Tech,HR,1,1,1,Selected
47727,2,CSE,7.25,1,0,3,GenAI,Startup,Data Analyst,34,1,1,1,1,0,GD,Tech,HR,1,1,1,Selected
47728,2,Mechanical,5.01,0,2,1,DS,Top,Data Analyst,7,1,1,1,0,1,Coding,Tech,Tech,0,0,0,Round1
47729,3,CSE,8.31,2,2,1,DS,Startup,Data Analyst,15,1,1,1,1,1,Coding,Tech,Tech,1,0,1,Round2
47730,4,CSE,7.27,1,2,8,AI,Mid,AI Engineer,37,1,1,1,1,0,GD,Tech,HR,0,0,0,Round1
47731,3,Mechanical,5.75,1,1,1,DS,Top,AI Engineer,29,1,1,1,0,1,Coding,Coding,Tech,0,0,0,Round1
47732,1,ECE,5.33,1,0,9,GenAI,Mid,AI Engineer,8,1,0,1,0,0,Coding,Tech,Tech,1,1,0,Round3
47733,4,CSE,7.46,2,2,4,AI,Top,GenAI Engineer,32,1,1,1,0,0,Coding,Coding,HR,1,1,0,Round3
47734,4,CSE,6.64,0,0,4,DS,Top,AI Engineer,12,1,0,0,1,1,GD,Tech,Tech,1,1,0,Round3
47735,1,Civil,9.58,2,0,8,AI,Top,GenAI Engineer,22,1,1,1,0,0,GD,Coding,HR,1,1,0,Round3
47736,4,Mechanical,7.59,0,0,4,DS,Mid,Data Scientist,36,1,0,1,0,0,Coding,Coding,HR,1,1,1,Selected
47737,3,Mechanical,8.95,2,0,2,GenAI,Startup,AI Engineer,23,1,1,0,0,0,Coding,Coding,HR,0,1,1,Round1
47738,3,ECE,8.17,1,1,1,GenAI,Startup,GenAI Engineer,4,1,1,0,0,1,Aptitude,Tech,Tech,1,0,0,Round2
47739,2,Civil,6.36,0,0,2,GenAI,Startup,AI Engineer,14,1,0,1,1,1,GD,Coding,Tech,0,1,0,Round1
47740,1,CSE,7.31,2,2,3,GenAI,Startup,Data Scientist,39,1,1,1,0,1,Aptitude,Tech,Tech,0,0,0,Round1
47741,4,CSE,7.37,0,0,4,AI,Top,Data Analyst,32,1,1,1,1,1,Coding,Tech,HR,1,0,1,Round2
47742,4,Civil,9.05,0,0,7,GenAI,Startup,AI Engineer,22,1,0,0,1,0,GD,Tech,Tech,1,0,0,Round2
47743,4,Civil,9.97,1,0,3,DS,Top,Data Analyst,26,1,0,0,0,0,GD,Tech,Tech,1,1,0,Round3
47744,3,ECE,8.29,0,1,3,DS,Mid,Data Analyst,5,1,1,1,0,0,Coding,Coding,HR,0,1,0,Round1
47745,1,CSE,6.73,1,2,2,DS,Startup,GenAI Engineer,7,1,0,0,1,0,GD,Coding,Tech,1,1,0,Round3
47746,3,Civil,6.25,2,2,7,DS,Startup,Data Scientist,16,1,1,0,1,0,Coding,Tech,Tech,1,0,0,Round2
47747,4,CSE,5.01,1,1,1,GenAI,Startup,GenAI Engineer,17,1,1,1,0,0,Aptitude,Tech,Tech,0,0,0,Round1
47748,3,Mechanical,9.45,0,1,1,GenAI,Mid,Data Scientist,27,1,0,0,1,0,Aptitude,Tech,Tech,1,0,0,Round2
47749,4,Civil,6.61,0,1,2,AI,Top,GenAI Engineer,36,1,1,0,1,0,Aptitude,Coding,HR,1,1,1,Selected
47750,4,Civil,5.2,2,2,9,GenAI,Mid,GenAI Engineer,9,1,1,1,0,0,Coding,Tech,HR,1,1,0,Round3
47751,3,CSE,5.01,1,0,7,AI,Top,Data Scientist,25,1,1,0,0,1,Aptitude,Coding,HR,1,1,1,Selected
47752,4,ECE,6.21,2,0,4,DS,Top,GenAI Engineer,6,1,0,0,1,1,Aptitude,Tech,Tech,1,1,0,Round3
47753,3,ECE,9.3,0,2,1,GenAI,Startup,Data Scientist,31,1,1,1,0,0,Aptitude,Coding,HR,0,1,0,Round1
47754,2,Civil,9.55,0,2,5,AI,Mid,GenAI Engineer,10,1,1,0,0,0,Aptitude,Tech,Tech,1,1,0,Round3
47755,3,Civil,6.63,2,1,8,DS,Top,AI Engineer,31,1,0,1,0,1,Coding,Tech,HR,1,0,1,Round2
47756,2,CSE,7.38,0,2,6,DS,Mid,AI Engineer,39,1,0,0,0,0,Coding,Coding,Tech,0,1,0,Round1
47757,2,ECE,9.02,1,2,2,GenAI,Top,Data Scientist,13,1,1,0,0,0,Coding,Coding,Tech,1,1,1,Selected
47758,3,Mechanical,5.54,1,1,9,DS,Top,AI Engineer,9,1,1,0,1,0,Aptitude,Tech,HR,0,1,1,Round1
47759,1,Civil,5.26,2,1,8,DS,Mid,Data Analyst,5,1,0,1,1,0,GD,Tech,HR,1,0,1,Round2
47760,1,ECE,6.71,1,0,8,GenAI,Top,GenAI Engineer,35,1,1,1,0,1,GD,Coding,HR,0,0,1,Round1
47761,3,Civil,5.86,1,0,1,DS,Startup,GenAI Engineer,15,1,1,1,0,1,GD,Tech,HR,1,0,0,Round2
47762,3,Civil,6.82,1,2,9,DS,Startup,GenAI Engineer,37,1,1,1,1,1,Aptitude,Coding,Tech,0,1,0,Round1
47763,4,Mechanical,8.67,0,0,8,AI,Top,Data Scientist,16,1,1,1,0,1,GD,Tech,HR,1,1,0,Round3
47764,4,CSE,6.44,1,2,4,DS,Mid,GenAI Engineer,14,1,1,0,1,0,GD,Coding,Tech,1,1,0,Round3
47765,3,Civil,8.13,0,2,8,DS,Startup,Data Scientist,7,1,0,0,0,0,GD,Coding,HR,1,0,1,Round2
47766,1,Civil,7.46,0,2,2,AI,Mid,GenAI Engineer,27,1,1,0,0,0,Coding,Tech,Tech,1,0,0,Round2
47767,4,CSE,9.25,0,0,5,DS,Mid,GenAI Engineer,9,1,0,1,0,0,Aptitude,Tech,HR,1,0,1,Round2
47768,4,ECE,6.77,0,1,9,AI,Mid,Data Scientist,11,1,1,1,1,0,GD,Tech,HR,0,0,0,Round1
47769,1,Civil,8.12,0,0,1,GenAI,Startup,GenAI Engineer,37,1,1,1,0,0,GD,Tech,HR,1,0,0,Round2
47770,3,ECE,7.48,2,0,3,GenAI,Startup,Data Analyst,18,1,1,1,1,1,GD,Tech,Tech,0,0,0,Round1
47771,1,ECE,5.39,2,1,7,DS,Startup,Data Analyst,34,1,1,1,1,1,Aptitude,Tech,Tech,1,1,1,Selected
47772,2,CSE,6.79,1,1,7,GenAI,Startup,GenAI Engineer,19,1,1,0,1,0,GD,Tech,HR,0,1,0,Round1
47773,4,Mechanical,5.76,2,0,5,AI,Mid,GenAI Engineer,27,1,0,1,0,0,Aptitude,Coding,Tech,1,0,1,Round2
47774,4,ECE,5.13,0,1,9,AI,Mid,Data Analyst,27,1,0,1,0,0,GD,Coding,Tech,1,1,0,Round3
47775,4,Mechanical,5.95,2,1,7,DS,Startup,Data Analyst,37,1,1,0,1,0,Coding,Tech,HR,1,1,0,Round3
47776,1,ECE,7.08,2,0,7,DS,Startup,AI Engineer,28,1,1,0,0,0,Aptitude,Coding,Tech,1,1,0,Round3
47777,1,Mechanical,8.14,0,1,7,GenAI,Top,AI Engineer,34,1,1,0,1,0,Aptitude,Coding,HR,1,0,1,Round2
47778,3,Mechanical,5.49,0,2,1,GenAI,Mid,AI Engineer,20,1,0,0,1,1,GD,Tech,Tech,0,1,0,Round1
47779,4,Civil,9.16,0,0,8,AI,Mid,Data Analyst,20,1,1,1,1,0,Coding,Coding,HR,1,1,0,Round3
47780,2,ECE,8.42,0,0,1,GenAI,Startup,GenAI Engineer,34,1,1,0,0,1,GD,Tech,Tech,0,0,0,Round1
47781,3,CSE,7.66,0,1,4,GenAI,Mid,GenAI Engineer,31,1,1,1,0,1,Coding,Tech,Tech,1,1,0,Round3
47782,1,CSE,6.68,2,0,6,DS,Top,Data Scientist,18,1,0,0,0,1,GD,Coding,Tech,0,1,1,Round1
47783,2,CSE,9.75,1,1,7,DS,Startup,GenAI Engineer,22,1,1,1,1,1,Aptitude,Tech,Tech,0,0,0,Round1
47784,3,ECE,9.81,0,1,8,DS,Top,Data Analyst,24,1,1,0,0,0,GD,Tech,Tech,1,0,0,Round2
47785,1,ECE,7.18,2,1,1,AI,Startup,Data Scientist,36,1,1,1,1,0,Coding,Coding,Tech,1,1,0,Round3
47786,2,Mechanical,9.56,2,2,4,GenAI,Startup,Data Analyst,9,1,1,1,1,0,Aptitude,Tech,Tech,0,0,1,Round1
47787,3,ECE,5.04,2,0,5,AI,Startup,GenAI Engineer,33,1,1,0,1,0,Coding,Tech,Tech,0,1,0,Round1
47788,2,Mechanical,7.28,1,1,4,AI,Mid,AI Engineer,29,1,1,0,0,0,GD,Coding,HR,0,0,0,Round1
47789,1,Mechanical,8.31,2,2,4,GenAI,Mid,AI Engineer,12,1,1,0,1,1,Coding,Tech,HR,0,1,0,Round1
47790,3,Civil,8.72,0,0,9,AI,Mid,GenAI Engineer,37,1,1,0,0,0,Coding,Coding,Tech,1,1,1,Selected
47791,1,CSE,7.81,0,2,4,GenAI,Startup,GenAI Engineer,18,1,1,1,0,1,Coding,Tech,Tech,1,1,0,Round3
47792,4,Mechanical,8.26,1,2,5,GenAI,Startup,Data Scientist,25,1,0,0,0,0,GD,Coding,HR,1,0,0,Round2
47793,4,ECE,7.85,0,2,2,DS,Top,GenAI Engineer,19,1,1,0,1,1,Coding,Tech,Tech,1,0,0,Round2
47794,2,CSE,7.13,0,1,6,DS,Top,Data Scientist,4,1,1,0,1,1,Coding,Tech,Tech,1,1,1,Selected
47795,4,ECE,6.2,1,0,4,DS,Mid,Data Analyst,36,1,0,1,0,0,Coding,Tech,Tech,1,1,0,Round3
47796,1,ECE,9.65,1,1,4,DS,Mid,Data Scientist,19,1,1,1,1,0,GD,Coding,HR,1,1,1,Selected
47797,2,CSE,8.98,0,2,4,AI,Mid,Data Scientist,24,1,0,0,0,0,Coding,Coding,Tech,1,0,1,Round2
47798,3,CSE,7.92,1,0,8,GenAI,Mid,GenAI Engineer,36,1,1,0,0,0,GD,Coding,HR,1,0,0,Round2
47799,1,ECE,5.65,2,1,4,GenAI,Mid,Data Analyst,31,1,1,1,1,1,GD,Tech,Tech,1,1,1,Selected
47800,3,ECE,5.98,0,2,3,GenAI,Startup,AI Engineer,39,1,1,1,0,0,Aptitude,Coding,Tech,1,1,1,Selected
47801,3,ECE,8.94,0,0,3,DS,Mid,Data Analyst,37,1,0,0,0,0,GD,Coding,HR,1,0,0,Round2
47802,3,ECE,6.69,1,0,8,AI,Top,GenAI Engineer,36,1,1,1,1,1,Coding,Tech,HR,1,0,1,Round2
47803,3,Mechanical,6.88,0,2,5,AI,Mid,AI Engineer,36,1,1,0,0,1,Coding,Tech,Tech,0,0,0,Round1
47804,1,ECE,8.44,0,0,3,AI,Startup,Data Scientist,5,1,1,0,1,0,GD,Tech,Tech,1,1,1,Selected
47805,4,CSE,6.83,1,0,6,AI,Top,Data Analyst,9,1,1,1,0,0,Coding,Coding,HR,0,0,1,Round1
47806,1,CSE,8.28,2,0,9,DS,Mid,GenAI Engineer,10,1,1,1,1,0,Aptitude,Coding,Tech,0,1,0,Round1
47807,4,ECE,7.04,0,1,1,DS,Startup,Data Scientist,35,1,1,1,0,0,Aptitude,Tech,HR,1,1,1,Selected
