Student_ID,College_Name,College_Tier,Department,CGPA,Domain,Program_Type,Program_Duration,Program_Completed,Hackathons_Attended,Project_Demo_Events,Workshops_Attended,Python_Projects,DataScience_Projects,BI_Projects,ML_Projects,DL_Projects,NLP_Projects,GenAI_Projects,AgenticAI_Projects,Posts_Per_Month,Posts_Per_Quarter,Posts_Per_Year,Project_Demo_Posts,Post_Type,Post_Category,Has_Github_Link,Has_App_Link,Avg_Likes_Current,Avg_Likes_Previous,Followers,Leads_Generated,Job_Inquiries,Like_Growth_%,Engagement_Rate,Project_Variation_Score,Demo_to_Post_Ratio,Posting_Consistency_Score,Exposure_Score,Execution_Score,Visibility_Score,Missing_Score,Completeness_Score,Placement_Readiness_Score
3284,IIT,3.0,Civil,8.34,GenAI,Workshop,9,1,9,5,7,3,0,1,3,0,2,1,0,1,8,11,9,,Project,0.0,0.0,,1092,3867,0,,0.434583714547118,0.40511892450879006,5,1.5,0.125,21,19,1567,0.07317073170731707,0.926829268292683,50.835292682926834
3285,IIT,3.0,ECE,6.46,DS,Fellowship,6,1,2,3,0,1,1,3,0,0,0,0,0,4,24,95,3,,Achievement,0.0,0.0,1753.0,1254,4170,11,,0.39760956175298806,0.4202829057779909,3,0.75,0.5,5,11,7012,0.04878048780487805,0.9512195121951219,32.52419512195122
3286,IIT,3.0,Mechanical,8.55,AI,Workshop,11,1,9,7,0,2,0,3,4,0,0,2,1,2,4,87,9,,Achievement,1.0,1.0,,337,6670,38,14.0,1.482248520710059,0.12561834807375205,5,1.125,0.25,16,23,1676,0.04878048780487805,0.9512195121951219,50.188195121951225
3287,NIT,3.0,IT,8.37,DS,Bootcamp,2,0,3,5,4,1,0,1,4,2,2,0,1,6,21,47,9,,Internship,1.0,0.0,1376.0,567,1810,174,19.0,1.4242957746478873,0.7598012147984539,6,1.5,0.75,12,13,8256,0.024390243902439025,0.975609756097561,43.01209756097561
3288,Tier4_College,4.0,Mechanical,8.05,DS,Internship,1,0,3,2,1,2,4,3,2,0,1,2,1,1,12,72,0,,Project,,1.0,,165,8197,59,21.0,1.6265060240963856,0.05306172237131008,7,0.0,0.125,6,16,435,0.07317073170731707,0.926829268292683,31.70329268292683
3289,NIT,3.0,IT,6.49,GenAI,Internship,11,1,4,2,2,1,2,3,0,1,0,2,1,8,28,36,9,,Achievement,1.0,0.0,1760.0,897,2929,46,5.0,0.9610244988864143,0.6006825938566553,6,3.0,1.0,8,21,14080,0.024390243902439025,0.975609756097561,52.83609756097561
3290,NIT,4.0,CSE,6.32,AI,Internship,11,1,9,2,7,2,1,3,3,2,2,1,1,3,24,67,2,,Project,1.0,0.0,178.0,57,7036,119,38.0,2.086206896551724,0.02529486997299986,8,0.6666666666666666,0.375,18,26,534,0.024390243902439025,0.975609756097561,54.29009756097561
3291,IIT,4.0,Mechanical,6.68,GenAI,Fellowship,11,1,7,6,3,4,1,0,0,0,1,2,0,4,10,118,3,,Project,0.0,,464.0,939,8480,72,,-0.5053191489361702,0.054710529418700624,4,0.42857142857142855,0.5,16,19,1856,0.07317073170731707,0.926829268292683,46.124292682926836
3292,NIT,2.0,CSE,6.56,nan,Workshop,7,1,8,6,2,4,1,1,4,0,2,0,1,4,20,43,1,Video,Internship,,0.0,1520.0,1220,7975,62,14.0,0.2457002457002457,0.1905717151454363,6,0.14285714285714285,0.5,16,20,6080,0.024390243902439025,0.975609756097561,51.83609756097561
3293,IIT,3.0,IT,5.39,,Internship,5,1,9,2,2,2,0,0,3,0,1,1,1,9,10,52,3,,Learning,,0.0,844.0,829,3267,182,28.0,0.018072289156626505,0.2582619339045288,5,1.0,1.125,13,13,7596,0.07317073170731707,0.926829268292683,42.86429268292683
3294,Tier4_College,2.0,nan,9.01,nan,Internship,8,1,6,0,3,0,3,1,0,2,1,0,0,7,24,26,8,Image,Project,1.0,1.0,1213.0,356,2565,131,45.0,2.4005602240896358,0.4727201870615744,4,8.0,0.875,9,15,8491,0.0,1.0,42.491
3295,Tier3_College,3.0,nan,6.85,DS,Internship,1,1,7,5,6,4,2,3,3,1,1,1,1,9,9,35,4,,Internship,,0.0,534.0,1036,7494,97,23.0,-0.4840887174541948,0.07124749833222148,8,0.6666666666666666,1.125,18,17,4806,0.04878048780487805,0.9512195121951219,49.31819512195122
3296,IIT,3.0,ECE,8.53,nan,Fellowship,7,1,6,5,1,1,2,2,4,0,2,1,0,6,4,26,1,,Project,,,394.0,1299,1264,87,5.0,-0.6961538461538461,0.31146245059288535,6,0.16666666666666666,0.75,12,19,2364,0.07317073170731707,0.926829268292683,42.63229268292683
3297,Tier4_College,,Mechanical,6.4,GenAI,Bootcamp,1,1,4,1,3,0,1,2,2,2,2,1,0,2,12,48,0,Image,Achievement,0.0,,,622,4974,76,,0.9951845906902087,0.24964824120603016,6,0.0,0.25,8,11,2484,0.0975609756097561,0.9024390243902439,30.50839024390244
3298,Tier3_College,1.0,Mechanical,8.01,nan,Workshop,9,1,5,1,2,3,4,2,2,1,0,0,0,10,3,119,9,Carousel,Learning,1.0,0.0,1541.0,1045,4379,33,24.0,0.47418738049713194,0.35182648401826483,5,4.5,1.25,8,21,15410,0.0,1.0,54.41
3299,Tier2_Engg,1.0,ECE,5.17,,Fellowship,2,0,7,8,3,0,3,2,0,0,2,2,0,8,10,89,2,Text,Project,0.0,1.0,1024.0,71,4338,24,,13.23611111111111,0.23599907812860105,4,0.2222222222222222,1.0,18,11,8192,0.04878048780487805,0.9512195121951219,46.704195121951216
3300,IIT,1.0,ECE,5.53,,Workshop,10,0,6,9,1,4,3,3,4,2,2,0,1,7,19,60,2,Video,Internship,1.0,0.0,1684.0,563,6312,157,30.0,1.9875886524822695,0.2667511484238872,7,0.2,0.875,16,29,11788,0.024390243902439025,0.975609756097561,66.5440975609756
3301,IIT,2.0,Civil,6.82,AI,Bootcamp,11,1,0,3,7,4,2,2,0,2,0,2,1,7,24,86,6,Text,Learning,0.0,,715.0,336,9219,187,,1.1246290801186944,0.07754880694143167,6,1.5,0.875,10,24,5005,0.04878048780487805,0.9512195121951219,48.51719512195122
3302,Tier2_Engg,4.0,nan,6.34,DS,Internship,9,1,9,0,0,2,3,0,1,1,0,1,1,3,20,65,2,,Achievement,1.0,0.0,333.0,480,2754,188,6.0,-0.30561330561330563,0.12087114337568058,6,2.0,0.375,9,18,999,0.024390243902439025,0.975609756097561,37.75509756097561
3303,Tier2_Engg,4.0,Civil,6.77,AI,Bootcamp,10,0,2,1,7,1,3,0,3,1,0,1,1,11,8,50,6,,Internship,1.0,0.0,1937.0,966,4577,86,43.0,1.0041365046535677,0.4231105286151158,6,3.0,1.375,10,20,21307,0.024390243902439025,0.975609756097561,61.06309756097561
3304,IIT,4.0,IT,9.65,DS,Fellowship,6,1,6,5,0,3,2,0,0,1,2,0,0,10,15,88,3,,Learning,1.0,0.0,1627.0,962,8154,131,23.0,0.6905503634475597,0.1995095033721643,4,0.5,1.25,11,14,16270,0.024390243902439025,0.975609756097561,51.02609756097561
3305,Tier2_Engg,4.0,nan,5.37,,Bootcamp,4,1,4,7,0,0,4,1,1,1,2,0,0,4,4,85,9,,Project,1.0,0.0,834.0,1483,7447,14,5.0,-0.43733153638814015,0.11197636949516648,5,1.125,0.5,11,13,3336,0.04878048780487805,0.9512195121951219,36.84819512195122
3306,NIT,2.0,Mechanical,7.31,DS,Fellowship,11,1,9,1,7,4,1,1,1,2,2,0,0,11,21,41,2,Carousel,Learning,,0.0,1535.0,1404,6851,72,48.0,0.09323843416370106,0.22402218330414478,6,1.0,1.375,17,22,16885,0.024390243902439025,0.975609756097561,65.64109756097561
3307,Tier3_College,1.0,ECE,5.99,,Fellowship,4,1,5,3,2,4,2,0,1,2,1,0,1,3,25,81,2,nan,Learning,1.0,1.0,636.0,1105,4981,106,28.0,-0.4240506329113924,0.1276595744680851,6,0.5,0.375,10,15,1908,0.024390243902439025,0.975609756097561,36.66409756097561
3308,Tier3_College,1.0,ECE,6.78,nan,Workshop,4,0,8,9,7,4,3,0,2,1,0,2,1,1,22,48,1,Text,Learning,1.0,1.0,,49,4010,182,3.0,0.8,0.02218898030416355,6,0.1,0.125,24,17,89,0.024390243902439025,0.975609756097561,50.84509756097561
3309,Tier3_College,4.0,nan,8.39,DS,Bootcamp,9,1,2,8,3,4,2,2,3,2,1,1,0,3,15,106,5,,Project,,1.0,174.0,708,7662,163,41.0,-0.7531734837799718,0.022706511809996086,7,0.5555555555555556,0.375,13,24,522,0.04878048780487805,0.9512195121951219,47.034195121951214
3310,NIT,4.0,CSE,9.86,DS,Fellowship,11,1,2,5,0,4,3,2,3,1,1,0,1,1,15,50,5,,Achievement,0.0,0.0,,211,5738,120,,1.5377358490566038,0.09357030841610037,7,0.8333333333333334,0.125,7,26,537,0.07317073170731707,0.926829268292683,42.80529268292683
3311,Tier2_Engg,3.0,Civil,8.47,AI,Bootcamp,10,0,1,8,2,4,2,2,1,1,0,1,0,10,17,115,0,,Internship,1.0,,528.0,101,3263,42,3.0,4.186274509803922,0.16176470588235295,6,0.0,1.25,11,21,5280,0.04878048780487805,0.9512195121951219,46.792195121951224
3312,Tier4_College,2.0,nan,9.42,nan,Fellowship,5,1,1,2,4,0,4,3,0,2,2,1,1,1,21,45,3,Video,Achievement,0.0,1.0,,310,7845,69,,4.244372990353698,0.20774917155238337,6,1.0,0.125,7,18,1630,0.04878048780487805,0.9512195121951219,36.14219512195122
3313,Tier2_Engg,2.0,nan,5.74,,Internship,2,1,4,2,0,0,3,1,1,2,0,2,0,6,19,66,1,Image,Achievement,0.0,1.0,449.0,951,7381,127,,-0.5273109243697479,0.06082362503386616,5,0.3333333333333333,0.75,6,11,2694,0.04878048780487805,0.9512195121951219,29.206195121951218
3314,IIT,,CSE,5.91,,Bootcamp,4,1,8,5,0,0,1,1,4,1,1,2,1,4,9,15,7,nan,Internship,0.0,1.0,910.0,565,454,191,,0.6095406360424028,2.0,7,1.1666666666666667,0.5,13,15,3640,0.07317073170731707,0.926829268292683,40.90829268292683
3315,Tier3_College,1.0,ECE,9.38,nan,Fellowship,5,1,4,9,4,0,0,0,4,0,0,0,1,9,14,65,3,Carousel,Learning,1.0,0.0,241.0,659,2968,104,28.0,-0.6333333333333333,0.08117211182216234,2,0.3,1.125,17,10,2169,0.0,1.0,39.169
3316,Tier2_Engg,4.0,Mechanical,8.04,DS,Internship,3,1,5,3,7,4,3,2,0,0,2,2,1,4,3,100,7,,Achievement,0.0,1.0,692.0,183,944,136,,2.766304347826087,0.7322751322751323,6,1.75,0.5,15,17,2768,0.04878048780487805,0.9512195121951219,44.28019512195122
3317,Tier4_College,2.0,Mechanical,8.96,DS,Bootcamp,1,1,4,2,4,0,2,0,4,2,0,1,1,9,23,26,4,nan,Achievement,0.0,0.0,174.0,857,8353,115,,-0.796037296037296,0.02082834570265741,5,1.3333333333333333,1.125,10,11,1566,0.024390243902439025,0.975609756097561,32.32209756097561
3318,IIT,1.0,CSE,6.11,GenAI,Internship,9,1,1,2,5,4,1,3,3,0,0,1,1,8,7,100,3,Carousel,Achievement,,1.0,1405.0,587,1520,62,12.0,1.3911564625850341,0.9237343852728468,6,1.0,1.0,8,22,11240,0.024390243902439025,0.975609756097561,50.99609756097561
3319,NIT,4.0,Civil,6.74,DS,Fellowship,2,1,6,0,6,4,0,1,4,2,1,2,0,2,18,77,7,,Internship,1.0,0.0,,1159,3200,113,24.0,-0.2818965517241379,0.2599187753826929,6,7.0,0.25,12,16,1664,0.04878048780487805,0.9512195121951219,39.176195121951224
3320,NIT,2.0,IT,5.41,,Internship,1,0,6,8,4,2,3,0,0,1,0,1,1,7,29,99,8,Carousel,Internship,1.0,,1459.0,259,8026,105,35.0,4.615384615384615,0.1817615547527096,5,0.8888888888888888,0.875,18,9,10213,0.04878048780487805,0.9512195121951219,46.72519512195122
3321,Tier4_College,4.0,nan,9.48,GenAI,Workshop,8,1,6,4,0,0,2,0,2,0,0,2,1,6,9,111,0,,Internship,1.0,1.0,715.0,1013,3217,122,10.0,-0.2938856015779093,0.22218769422001244,4,0.0,0.75,10,15,4290,0.024390243902439025,0.975609756097561,39.04609756097561
3322,IIT,4.0,Mechanical,9.78,nan,Workshop,2,1,7,0,2,4,4,3,0,1,2,2,0,6,6,71,3,,Internship,1.0,1.0,1996.0,92,9945,103,0.0,20.473118279569892,0.20068369193645685,6,3.0,0.75,9,18,11976,0.024390243902439025,0.975609756097561,48.73209756097561
3323,Tier3_College,3.0,IT,9.29,DS,Workshop,7,1,5,5,6,3,3,2,1,2,2,1,0,9,29,14,3,,Learning,1.0,0.0,1272.0,639,5568,120,42.0,0.9890625,0.22840725444424492,7,0.5,1.125,16,21,11448,0.024390243902439025,0.975609756097561,58.20409756097561
3324,Tier2_Engg,4.0,nan,7.19,GenAI,Bootcamp,1,1,8,8,5,0,4,1,2,0,1,2,0,11,4,42,3,,Achievement,0.0,0.0,1290.0,884,7618,77,,0.45875706214689266,0.1693135582097388,5,0.3333333333333333,1.375,21,11,14190,0.04878048780487805,0.9512195121951219,55.70219512195122
3325,IIT,3.0,Civil,6.71,AI,Bootcamp,8,1,2,6,6,4,0,3,0,2,2,1,1,4,18,104,8,,Internship,1.0,0.0,1248.0,401,1806,28,24.0,2.1069651741293534,0.6906474820143885,6,1.1428571428571428,0.5,14,21,4992,0.024390243902439025,0.975609756097561,49.74809756097561
3326,NIT,2.0,CSE,7.31,nan,Internship,1,1,3,6,3,2,0,0,2,0,2,0,1,3,25,35,1,Text,Achievement,1.0,,1151.0,1304,5041,23,14.0,-0.11724137931034483,0.22828242760809203,4,0.14285714285714285,0.375,12,8,3453,0.024390243902439025,0.975609756097561,33.20909756097561
3327,Tier4_College,4.0,Civil,8.19,DS,Bootcamp,5,1,3,2,4,2,0,3,3,1,2,0,1,8,16,56,6,,Achievement,,1.0,1326.0,512,4409,4,0.0,1.5867446393762183,0.3006802721088435,6,2.0,1.0,9,17,10608,0.04878048780487805,0.9512195121951219,46.12019512195123
3328,Tier4_College,3.0,ECE,7.16,GenAI,Bootcamp,10,1,2,0,5,4,0,0,3,0,0,2,1,1,5,85,5,,Internship,0.0,0.0,,1144,1564,194,,0.3737991266375546,1.0044728434504793,4,5.0,0.125,7,20,1572,0.07317073170731707,0.926829268292683,37.84029268292683
3329,Tier2_Engg,1.0,Civil,7.11,AI,Workshop,11,1,9,2,7,1,1,0,1,0,2,0,0,11,13,51,5,Image,Internship,1.0,1.0,652.0,1180,504,108,3.0,-0.4470787468247248,1.2910891089108911,4,1.6666666666666667,1.375,18,16,7172,0.0,1.0,51.172
3330,Tier4_College,,CSE,7.16,nan,Bootcamp,7,1,6,6,7,1,3,0,0,0,2,1,0,4,20,94,2,nan,Learning,1.0,0.0,842.0,158,7737,154,28.0,4.30188679245283,0.10881364693719307,4,0.2857142857142857,0.5,19,14,3368,0.024390243902439025,0.975609756097561,46.12409756097561
3331,Tier4_College,3.0,CSE,8.72,DS,Workshop,7,1,7,6,4,1,4,3,0,2,0,0,0,7,10,64,8,,Project,1.0,0.0,1551.0,1082,4008,6,12.0,0.433056325023084,0.38687952107757545,4,1.1428571428571428,0.875,17,17,10857,0.024390243902439025,0.975609756097561,54.61309756097561
3332,IIT,4.0,Civil,8.93,nan,Internship,1,0,3,1,3,0,3,3,0,1,2,2,0,5,16,23,7,,Project,1.0,0.0,1309.0,880,7375,25,41.0,0.4869466515323496,0.17746746203904556,5,3.5,0.625,7,12,6545,0.024390243902439025,0.975609756097561,35.30109756097561
3333,Tier3_College,4.0,nan,9.35,AI,Fellowship,7,1,1,1,2,3,0,1,0,1,0,1,0,6,17,68,3,,Achievement,1.0,,837.0,34,3488,61,13.0,22.942857142857143,0.23989681857265693,4,1.5,0.75,4,13,5022,0.04878048780487805,0.9512195121951219,31.534195121951218
3334,Tier2_Engg,3.0,CSE,6.21,DS,Internship,1,0,4,4,2,1,1,1,1,0,0,1,1,3,23,61,2,,Achievement,1.0,0.0,288.0,597,4107,117,11.0,-0.5167224080267558,0.07010710808179163,6,0.4,0.375,10,7,864,0.024390243902439025,0.975609756097561,27.62009756097561
3335,IIT,3.0,ECE,5.79,,Internship,3,1,3,9,5,2,3,3,1,0,2,2,1,9,23,102,2,,Achievement,1.0,0.0,760.0,1012,9305,127,7.0,-0.24876604146100692,0.08166774124220932,7,0.2,1.125,17,17,6840,0.04878048780487805,0.9512195121951219,50.352195121951226
3336,Tier3_College,3.0,IT,6.73,GenAI,Fellowship,2,1,1,7,4,0,3,2,1,2,1,1,0,8,24,70,8,,Project,,1.0,1022.0,473,2676,177,37.0,1.1582278481012658,0.3817706387747479,6,1.0,1.0,12,12,8176,0.04878048780487805,0.9512195121951219,41.688195121951225
3337,IIT,3.0,Civil,7.1,nan,Workshop,2,1,8,6,4,0,2,1,1,0,1,2,1,3,18,28,8,,Internship,1.0,0.0,444.0,58,7616,134,24.0,6.5423728813559325,0.0582906656163844,6,1.1428571428571428,0.375,18,10,1332,0.024390243902439025,0.975609756097561,39.08809756097561
3338,IIT,4.0,CSE,8.51,GenAI,Bootcamp,2,1,4,5,1,3,4,0,4,0,2,1,0,10,19,45,1,,Achievement,1.0,0.0,1021.0,1154,9454,46,44.0,-0.11515151515151516,0.10798519301956637,5,0.16666666666666666,1.25,10,16,10210,0.024390243902439025,0.975609756097561,45.96609756097561
3339,Tier4_College,4.0,nan,8.79,GenAI,Workshop,8,1,1,7,4,2,4,2,1,1,1,2,0,6,8,38,0,,Learning,1.0,0.0,1729.0,1336,5520,22,8.0,0.29394166043380704,0.31316790436515124,7,0.0,0.75,12,21,10374,0.024390243902439025,0.975609756097561,53.130097560975614
3340,Tier3_College,1.0,nan,9.92,GenAI,Bootcamp,3,1,5,4,3,4,2,0,3,0,0,0,1,1,16,32,8,nan,Learning,,1.0,,282,4280,140,32.0,5.021201413427562,0.3978042513431441,4,1.6,0.125,12,13,1703,0.04878048780487805,0.9512195121951219,36.21519512195122
3341,Tier2_Engg,3.0,nan,6.89,nan,Internship,4,1,5,1,7,0,4,0,1,1,0,2,1,8,11,62,2,,Achievement,1.0,0.0,659.0,214,8262,106,42.0,2.0697674418604652,0.07975311630158538,5,1.0,1.0,13,13,5272,0.024390243902439025,0.975609756097561,41.02809756097561
3342,Tier2_Engg,,IT,7.01,GenAI,Workshop,11,1,5,2,2,0,1,2,3,0,1,2,1,7,17,78,3,nan,Achievement,1.0,,1483.0,504,3999,16,39.0,1.9386138613861386,0.37075,6,1.0,0.875,9,21,10381,0.04878048780487805,0.9512195121951219,49.89319512195122
3343,Tier3_College,3.0,ECE,7.71,DS,Internship,11,0,5,5,5,1,3,2,2,0,2,1,1,3,11,26,0,,Achievement,1.0,0.0,230.0,1200,5239,122,25.0,-0.8076602830974188,0.04389312977099236,7,0.0,0.375,15,23,690,0.024390243902439025,0.975609756097561,48.44609756097561
3344,Tier4_College,4.0,Civil,9.1,GenAI,Internship,4,1,0,3,6,1,0,3,3,0,2,1,1,9,28,29,6,,Internship,1.0,1.0,1446.0,836,7117,68,2.0,0.7287933094384708,0.20314695139084013,6,1.5,1.125,9,15,13014,0.024390243902439025,0.975609756097561,46.770097560975614
3345,NIT,4.0,CSE,8.3,DS,Bootcamp,6,1,0,3,1,3,4,1,1,2,1,1,1,10,19,23,7,,Internship,,1.0,1064.0,1017,356,7,10.0,0.04616895874263261,2.980392156862745,8,1.75,1.25,4,20,10640,0.04878048780487805,0.9512195121951219,44.15219512195122
3346,IIT,2.0,IT,7.86,DS,Workshop,4,1,3,2,1,0,0,0,1,1,1,2,1,3,17,114,9,Carousel,Learning,1.0,0.0,1156.0,1215,887,33,16.0,-0.04851973684210526,1.3018018018018018,5,3.0,0.375,6,10,3468,0.0,1.0,29.468
3347,Tier4_College,2.0,ECE,8.24,DS,Internship,1,1,5,4,6,1,4,2,2,2,0,1,0,7,19,51,5,Image,Internship,1.0,1.0,896.0,725,4232,33,42.0,0.23553719008264462,0.2116702102527758,6,1.0,0.875,15,13,6272,0.0,1.0,44.272
3348,Tier3_College,4.0,Mechanical,7.32,DS,Bootcamp,1,1,3,5,5,4,1,0,4,1,0,2,0,5,15,47,5,,Achievement,0.0,0.0,1992.0,532,7136,198,,2.7392120075046904,0.2791088692728037,5,0.8333333333333334,0.625,13,13,9960,0.04878048780487805,0.9512195121951219,45.472195121951216
3349,IIT,3.0,CSE,8.8,nan,Workshop,1,1,3,9,5,2,3,3,0,2,2,0,0,5,8,41,0,,Project,1.0,0.0,1226.0,881,7931,125,2.0,0.391156462585034,0.15456379223398892,5,0.0,0.625,17,13,6130,0.024390243902439025,0.975609756097561,45.886097560975614
3350,Tier2_Engg,3.0,nan,5.38,,Fellowship,2,1,6,1,0,2,1,2,2,0,2,1,1,11,6,55,1,,Learning,1.0,0.0,488.0,711,3578,5,33.0,-0.31320224719101125,0.13635093601564682,7,0.5,1.375,7,13,5368,0.04878048780487805,0.9512195121951219,34.88019512195122
3351,NIT,4.0,nan,7.55,DS,Internship,7,1,5,2,1,4,3,1,0,1,0,2,0,5,9,116,7,,Internship,0.0,0.0,556.0,416,4694,89,,0.33573141486810554,0.11842385516506922,5,2.3333333333333335,0.625,8,18,2780,0.04878048780487805,0.9512195121951219,38.292195121951224
3352,Tier2_Engg,4.0,ECE,9.03,GenAI,Workshop,3,1,4,1,0,4,4,0,3,0,1,1,1,8,25,78,1,,Project,0.0,,1625.0,1006,2614,16,,0.6146971201588878,0.621414913957935,6,0.5,1.0,5,17,13000,0.07317073170731707,0.926829268292683,44.26829268292683
3353,Tier3_College,2.0,IT,6.51,GenAI,Fellowship,7,0,2,0,0,4,0,0,3,2,2,1,1,9,29,84,1,Video,Internship,1.0,0.0,899.0,436,7330,154,18.0,1.0594965675057209,0.12262992770426955,6,1.0,1.125,2,20,8091,0.0,1.0,40.091
3354,IIT,1.0,nan,9.22,GenAI,Internship,7,1,7,2,5,2,4,0,3,0,1,2,1,6,21,113,4,Carousel,Project,1.0,1.0,467.0,39,8802,129,32.0,10.7,0.053050096557991595,6,1.3333333333333333,0.75,14,20,2802,0.0,1.0,46.802
3355,Tier3_College,2.0,Civil,8.91,DS,Fellowship,1,1,4,0,6,0,2,0,2,1,0,2,0,11,7,50,7,nan,Learning,1.0,1.0,820.0,328,8352,32,19.0,1.4954407294832828,0.09816832275829043,4,7.0,1.375,10,8,9020,0.0,1.0,37.019999999999996
3356,IIT,3.0,IT,7.9,DS,Internship,11,0,3,3,1,4,2,3,0,2,1,0,0,2,20,92,8,,Learning,0.0,0.0,,1106,1557,75,,0.42005420054200543,1.008344030808729,5,2.0,0.25,7,23,3142,0.07317073170731707,0.926829268292683,42.41029268292684
3357,Tier4_College,2.0,nan,6.26,DS,Workshop,3,1,2,0,5,3,4,3,3,2,0,2,1,9,22,105,1,Image,Learning,0.0,0.0,1875.0,991,4754,76,,0.8911290322580645,0.3943217665615142,7,1.0,1.125,7,21,16875,0.024390243902439025,0.975609756097561,54.63109756097561
3358,NIT,3.0,Civil,9.31,DS,Fellowship,4,1,7,7,7,3,4,0,2,2,0,1,0,6,24,45,8,,Project,1.0,0.0,1262.0,658,9324,87,19.0,0.9165402124430956,0.13533512064343164,5,1.0,0.75,21,16,7572,0.024390243902439025,0.975609756097561,54.328097560975614
3359,Tier4_College,1.0,ECE,5.15,,Fellowship,1,1,4,5,1,3,3,2,1,0,1,2,0,2,11,46,6,Video,Achievement,0.0,0.0,,675,6462,15,,1.3461538461538463,0.24524214760946927,6,1.0,0.25,10,13,3170,0.07317073170731707,0.926829268292683,35.43829268292683
3360,Tier4_College,3.0,ECE,7.96,AI,Fellowship,8,1,6,5,1,2,0,1,4,0,1,2,1,3,9,52,3,,Achievement,1.0,0.0,887.0,297,8298,167,42.0,1.9798657718120805,0.10688034702976262,6,0.5,0.375,12,19,2661,0.024390243902439025,0.975609756097561,43.41709756097561
3361,Tier3_College,2.0,IT,8.91,GenAI,Workshop,5,1,7,6,0,0,2,0,4,1,0,2,0,5,6,81,1,Video,Learning,,0.0,214.0,1020,9627,99,14.0,-0.7894221351616063,0.022226838388034898,4,0.14285714285714285,0.625,13,14,1070,0.024390243902439025,0.975609756097561,37.82609756097561
3362,NIT,3.0,IT,7.43,nan,Internship,8,1,1,6,3,2,4,2,1,2,2,0,0,4,22,103,3,,Learning,1.0,1.0,1835.0,450,7564,128,14.0,3.070953436807095,0.24256444150693984,6,0.42857142857142855,0.5,10,21,7340,0.024390243902439025,0.975609756097561,48.096097560975615
3363,IIT,3.0,Civil,5.51,,Workshop,6,1,3,2,1,3,4,0,1,2,0,2,0,8,11,82,5,,Project,1.0,1.0,429.0,1445,3124,188,17.0,-0.7026279391424619,0.13728,5,1.6666666666666667,1.0,6,18,3432,0.04878048780487805,0.9512195121951219,36.94419512195122
3364,IIT,2.0,CSE,9.17,DS,Fellowship,6,1,7,5,7,4,1,0,1,1,1,0,1,11,29,77,7,Carousel,Achievement,,0.0,400.0,924,5996,22,47.0,-0.5664864864864865,0.06670001667500416,6,1.1666666666666667,1.375,19,15,4400,0.024390243902439025,0.975609756097561,48.15609756097561
3365,Tier2_Engg,,IT,9.55,DS,Fellowship,9,1,1,2,5,0,4,1,0,2,1,0,1,2,20,54,1,Image,Internship,1.0,0.0,,281,1948,158,23.0,2.404255319148936,0.49204720369420213,5,0.3333333333333333,0.25,8,18,1918,0.04878048780487805,0.9512195121951219,37.430195121951215
3366,IIT,2.0,nan,7.82,GenAI,Fellowship,4,0,8,0,7,2,3,1,1,1,0,2,1,7,11,118,5,nan,Achievement,1.0,1.0,744.0,1445,5354,168,47.0,-0.4847856154910097,0.13893557422969188,7,5.0,0.875,15,15,5208,0.0,1.0,45.208
3367,Tier3_College,3.0,CSE,8.94,GenAI,Bootcamp,9,1,7,7,7,0,4,1,3,0,1,2,0,3,19,68,1,,Project,1.0,1.0,103.0,1119,3639,91,36.0,-0.9071428571428571,0.028296703296703297,5,0.125,0.375,21,20,309,0.024390243902439025,0.975609756097561,51.06509756097561
3368,Tier4_College,,CSE,8.05,nan,Workshop,6,0,9,9,5,1,0,0,3,2,1,0,0,6,7,63,3,Image,Achievement,0.0,0.0,1623.0,1495,9461,186,,0.0855614973262032,0.1715282181357007,4,0.3,0.75,23,13,9738,0.04878048780487805,0.9512195121951219,55.25019512195122
3369,Tier4_College,3.0,CSE,7.87,GenAI,Fellowship,9,1,8,0,4,2,3,1,2,0,0,0,0,4,24,118,6,,Learning,,,1446.0,60,1445,90,8.0,22.721311475409838,1.0,4,6.0,0.5,12,17,5784,0.07317073170731707,0.926829268292683,44.05229268292683
3370,Tier4_College,4.0,ECE,5.65,,Internship,2,1,3,5,2,2,4,3,1,1,0,1,0,1,28,60,7,,Internship,,0.0,,26,9409,32,46.0,22.14814814814815,0.06631243358129649,6,1.1666666666666667,0.125,10,14,624,0.0975609756097561,0.9024390243902439,33.64839024390244
3371,NIT,1.0,ECE,7.18,DS,Internship,2,0,7,5,6,1,2,1,3,0,1,2,0,3,8,86,7,Text,Project,1.0,1.0,976.0,1027,2252,95,1.0,-0.04961089494163424,0.4332001775410564,6,1.1666666666666667,0.375,18,12,2928,0.0,1.0,42.928
3372,IIT,3.0,CSE,8.39,nan,Workshop,11,1,1,2,5,2,0,1,0,1,1,1,1,4,14,32,3,,Project,1.0,0.0,1255.0,1407,6488,151,11.0,-0.10795454545454546,0.19340422253043613,6,1.0,0.5,8,18,5020,0.024390243902439025,0.975609756097561,40.77609756097561
3373,Tier3_College,3.0,CSE,7.27,GenAI,Internship,1,1,3,1,0,1,1,3,2,0,1,1,1,1,22,115,4,,Achievement,1.0,1.0,,343,8088,169,20.0,2.5988372093023258,0.15292372357522563,7,2.0,0.125,4,11,1237,0.04878048780487805,0.9512195121951219,25.74919512195122
