Student_ID,College_Tier,Department,Module,Topic,Subtopic,Difficulty,Correct,Time_Taken,Attempts,Hint_Used,Test_Cases_Passed
19046,2,CSE,DS_AI,Loops,Basic,Easy,1,43,2,0,74
2065,4,CSE,DS_AI,Arrays,EdgeCases,Medium,1,209,1,0,0
3254,2,Mechanical,DS,Loops,Basic,Hard,1,226,3,0,2
12829,3,Civil,DS_AI,Lists,Basic,Medium,1,103,3,0,22
1402,2,Mechanical,DS,Functions,EdgeCases,Easy,0,291,1,0,19
19644,3,CSE,Advanced,Functions,Intermediate,Medium,1,124,1,0,34
15194,3,ECE,Control,Functions,EdgeCases,Easy,0,286,3,0,76
12097,2,Civil,OOP,Loops,Intermediate,Hard,1,178,1,1,69
4215,1,Mechanical,ProblemSolving,Classes,EdgeCases,Hard,0,256,3,1,77
19612,3,CSE,Advanced,Pandas,EdgeCases,Easy,1,192,2,0,30
11024,1,ECE,DS,Arrays,Basic,Hard,1,83,1,1,59
11951,4,Mechanical,Advanced,Pandas,EdgeCases,Medium,0,97,1,0,69
10705,2,ECE,Control,Variables,Intermediate,Hard,1,202,1,0,38
10344,2,Mechanical,DS,Lists,EdgeCases,Medium,1,81,2,0,3
11868,1,Mechanical,Advanced,Files,EdgeCases,Hard,1,81,2,0,56
2746,4,Civil,DS,Functions,EdgeCases,Hard,0,250,1,1,62
3867,3,Civil,DS,Pandas,Basic,Easy,1,194,2,0,22
11957,3,Mechanical,Basics,Files,Basic,Hard,0,33,2,1,44
5819,4,ECE,DS,Lists,Intermediate,Hard,1,44,3,0,64
18607,3,ECE,ProblemSolving,Variables,Basic,Medium,1,218,2,0,49
16094,3,Civil,DS_AI,Lists,Basic,Hard,1,196,1,0,92
19177,4,CSE,Control,Classes,Basic,Hard,1,55,3,0,24
15494,2,Civil,DS,Classes,Basic,Medium,0,87,3,0,34
17909,3,Civil,ProblemSolving,Functions,EdgeCases,Easy,1,193,2,0,84
8225,4,Civil,DS_AI,Files,Intermediate,Hard,1,290,2,0,28
4026,2,ECE,Basics,Arrays,Intermediate,Medium,1,33,3,0,98
18951,3,ECE,Functions,Functions,EdgeCases,Medium,0,22,1,0,35
19188,2,Civil,Advanced,Functions,EdgeCases,Hard,1,197,1,0,17
6156,4,CSE,Control,Pandas,Basic,Hard,1,113,2,0,11
13840,3,Mechanical,Functions,Lists,Basic,Easy,1,188,3,0,40
720,1,ECE,Control,Files,EdgeCases,Medium,0,119,1,0,61
14891,4,CSE,Functions,Lists,Intermediate,Easy,0,224,3,1,41
17357,3,Mechanical,DS,Arrays,EdgeCases,Medium,1,44,2,0,3
18592,4,Civil,Control,Arrays,EdgeCases,Hard,0,43,3,0,6
4427,3,CSE,Basics,Files,EdgeCases,Medium,1,202,2,0,26
12513,1,Mechanical,Control,Functions,Intermediate,Medium,1,111,3,1,96
15065,2,Mechanical,DS_AI,Loops,Basic,Medium,1,41,3,1,65
13768,3,Civil,ProblemSolving,Variables,EdgeCases,Hard,1,251,3,0,41
11309,1,Civil,Advanced,Classes,Intermediate,Medium,0,289,1,0,28
11478,3,ECE,Functions,Arrays,Basic,Easy,0,190,2,0,92
12904,4,CSE,ProblemSolving,Pandas,Intermediate,Medium,1,205,2,0,55
8681,2,Mechanical,Functions,Files,Intermediate,Medium,1,256,2,0,90
2205,3,CSE,ProblemSolving,Variables,EdgeCases,Medium,1,159,3,0,28
19661,2,Mechanical,Advanced,Functions,Intermediate,Medium,0,44,1,0,15
1103,4,Civil,Functions,Functions,Basic,Hard,1,239,1,0,70
5244,4,ECE,DS,Pandas,Basic,Medium,1,51,3,0,84
6615,2,CSE,DS_AI,Classes,EdgeCases,Hard,1,91,2,0,59
16300,1,ECE,DS_AI,Files,Intermediate,Hard,1,63,2,0,86
8708,4,Mechanical,Basics,Lists,EdgeCases,Hard,0,155,3,0,66
13914,3,CSE,Control,Classes,Intermediate,Hard,1,261,3,1,13
631,3,ECE,Control,Arrays,EdgeCases,Easy,1,229,3,0,25
11909,4,CSE,Advanced,Classes,Basic,Medium,1,274,1,0,77
10848,1,Civil,Functions,Variables,EdgeCases,Easy,1,283,3,1,74
9172,2,Mechanical,DS_AI,Loops,Intermediate,Easy,0,115,2,0,62
12722,1,Mechanical,ProblemSolving,Loops,Intermediate,Medium,0,226,3,0,81
16662,1,Civil,ProblemSolving,Classes,Intermediate,Hard,1,266,2,0,72
16617,1,Civil,Advanced,Functions,EdgeCases,Medium,1,146,2,0,15
9745,4,Mechanical,Functions,Arrays,Basic,Medium,0,286,3,0,31
5691,2,Civil,Functions,Files,Basic,Easy,0,246,1,0,54
13402,4,ECE,ProblemSolving,Files,Intermediate,Hard,1,31,1,0,8
7660,2,CSE,DS,Classes,EdgeCases,Hard,1,35,3,0,54
10602,3,Civil,Basics,Classes,EdgeCases,Easy,0,129,1,0,98
11705,1,CSE,ProblemSolving,Loops,EdgeCases,Hard,0,107,1,0,50
26,4,Mechanical,DS,Functions,Basic,Easy,1,98,2,1,25
15385,1,CSE,OOP,Functions,Basic,Medium,0,38,1,0,41
13706,3,Mechanical,DS_AI,Arrays,EdgeCases,Easy,1,127,2,0,7
8653,2,Civil,ProblemSolving,Loops,EdgeCases,Easy,1,185,2,0,80
13380,4,Civil,Control,Variables,Basic,Hard,0,21,2,0,54
7007,2,ECE,OOP,Arrays,Intermediate,Easy,0,250,1,0,74
19868,3,Civil,Control,Classes,EdgeCases,Hard,1,22,3,0,41
18379,4,ECE,DS_AI,Pandas,Basic,Hard,1,132,3,0,58
8683,4,Civil,ProblemSolving,Variables,Basic,Medium,1,12,2,1,78
1073,3,Mechanical,OOP,Functions,Intermediate,Medium,1,62,1,0,33
216,3,ECE,ProblemSolving,Lists,EdgeCases,Easy,1,261,2,0,11
9916,3,Civil,Basics,Arrays,Intermediate,Medium,1,184,2,0,55
9785,1,Mechanical,Functions,Variables,EdgeCases,Easy,1,295,1,1,62
18991,4,Civil,ProblemSolving,Loops,EdgeCases,Easy,1,294,3,0,88
14825,2,ECE,Basics,Lists,Basic,Easy,1,249,1,0,40
3314,4,CSE,Control,Variables,Intermediate,Hard,1,255,3,0,19
11034,4,ECE,Functions,Files,Basic,Easy,1,142,2,1,58
9969,1,CSE,DS_AI,Files,Intermediate,Medium,0,123,3,0,54
16242,2,CSE,Advanced,Variables,Basic,Hard,1,24,1,0,13
5940,2,CSE,DS,Lists,Basic,Easy,0,10,3,0,4
14697,4,Mechanical,OOP,Functions,EdgeCases,Easy,1,25,1,0,50
14795,4,ECE,OOP,Variables,EdgeCases,Hard,1,166,2,0,88
2296,2,Civil,Control,Arrays,EdgeCases,Medium,1,143,3,0,1
1697,3,Mechanical,DS_AI,Variables,Intermediate,Hard,0,170,1,0,96
11186,2,Civil,DS_AI,Loops,EdgeCases,Medium,0,23,3,0,19
18331,2,ECE,Basics,Functions,EdgeCases,Medium,0,237,3,1,45
12002,3,ECE,ProblemSolving,Loops,EdgeCases,Medium,0,236,1,1,79
14351,3,Mechanical,Basics,Pandas,EdgeCases,Easy,0,177,3,0,92
19168,4,ECE,OOP,Pandas,EdgeCases,Medium,1,119,3,0,30
3645,1,Civil,DS_AI,Arrays,Basic,Medium,0,62,3,0,53
6421,3,CSE,ProblemSolving,Variables,EdgeCases,Medium,1,231,2,0,76
11838,1,Civil,Control,Loops,Basic,Hard,1,174,3,0,12
19030,4,CSE,Functions,Variables,Basic,Medium,1,273,2,0,99
6354,3,ECE,ProblemSolving,Variables,EdgeCases,Medium,1,138,2,1,22
10542,4,Civil,OOP,Pandas,Intermediate,Hard,1,12,1,0,14
1933,4,ECE,DS,Functions,Basic,Easy,1,67,1,0,93
11487,1,CSE,DS,Lists,Intermediate,Easy,1,109,1,0,2
1758,2,Mechanical,ProblemSolving,Pandas,EdgeCases,Medium,1,273,1,0,85
5086,4,ECE,DS,Classes,EdgeCases,Medium,0,28,2,0,24
5638,3,ECE,ProblemSolving,Lists,Basic,Easy,1,262,1,0,34
1117,1,Mechanical,Advanced,Classes,Basic,Easy,1,114,1,0,44
10760,2,Civil,Functions,Arrays,Basic,Easy,1,188,1,0,26
11692,2,ECE,Control,Classes,EdgeCases,Medium,1,79,2,0,4
493,1,Civil,ProblemSolving,Arrays,EdgeCases,Easy,0,49,1,1,51
8812,2,CSE,Advanced,Functions,Intermediate,Medium,1,58,1,0,61
6475,1,Mechanical,DS,Files,Basic,Hard,0,88,2,1,20
14386,2,Mechanical,Control,Lists,EdgeCases,Hard,1,97,3,0,51
9739,2,Mechanical,Advanced,Variables,Intermediate,Hard,1,189,1,0,99
13980,4,Mechanical,Control,Pandas,Basic,Easy,1,141,3,0,12
11756,3,Mechanical,DS_AI,Arrays,Basic,Easy,1,295,2,1,76
9798,2,Mechanical,Basics,Classes,EdgeCases,Easy,1,104,3,1,12
14608,2,CSE,Control,Variables,Basic,Hard,0,158,2,1,51
12868,3,CSE,Control,Classes,Intermediate,Hard,1,225,1,0,39
19128,3,Civil,OOP,Functions,EdgeCases,Easy,0,183,1,0,95
7867,3,ECE,Control,Functions,Intermediate,Medium,1,263,3,1,28
15450,2,Civil,DS_AI,Pandas,Intermediate,Hard,0,18,1,0,82
10686,4,Mechanical,Basics,Arrays,Intermediate,Easy,1,66,2,0,66
5452,4,ECE,ProblemSolving,Variables,Basic,Hard,0,157,1,1,7
8549,3,Mechanical,DS,Arrays,Basic,Hard,1,226,3,0,99
7187,1,Civil,Functions,Loops,EdgeCases,Hard,1,128,1,0,63
6103,2,CSE,ProblemSolving,Variables,Basic,Hard,1,143,1,0,52
620,4,Mechanical,DS_AI,Arrays,EdgeCases,Medium,0,286,1,0,30
883,1,Mechanical,DS_AI,Classes,Intermediate,Medium,0,16,1,0,62
3643,1,Civil,ProblemSolving,Variables,Intermediate,Hard,1,173,3,0,47
1297,1,Civil,OOP,Arrays,EdgeCases,Hard,1,217,3,0,78
14123,4,CSE,Functions,Arrays,EdgeCases,Medium,0,50,1,1,0
2896,2,CSE,Basics,Variables,Basic,Medium,1,139,2,0,63
17314,2,Civil,Basics,Lists,EdgeCases,Easy,1,107,3,0,59
5367,1,CSE,OOP,Classes,EdgeCases,Easy,0,226,2,0,25
8712,2,Civil,Functions,Classes,EdgeCases,Easy,0,141,2,0,36
19597,2,CSE,DS,Files,Intermediate,Medium,0,207,1,0,9
18794,4,Mechanical,ProblemSolving,Loops,EdgeCases,Medium,1,216,3,0,54
8200,1,Mechanical,ProblemSolving,Classes,Intermediate,Medium,1,215,3,0,12
10718,2,Civil,DS,Arrays,Basic,Medium,0,147,3,0,66
3424,3,Mechanical,Control,Pandas,Intermediate,Hard,1,287,3,0,25
10212,2,ECE,Control,Arrays,Basic,Easy,1,174,2,0,11
12783,2,CSE,Basics,Loops,Basic,Hard,1,287,3,0,23
12475,1,CSE,Advanced,Lists,EdgeCases,Hard,1,106,1,1,85
3668,2,Mechanical,DS,Arrays,Intermediate,Medium,0,235,1,0,55
8278,1,Mechanical,DS_AI,Variables,Basic,Easy,1,155,1,0,7
12425,4,Mechanical,ProblemSolving,Files,Intermediate,Easy,0,277,1,0,21
18853,3,CSE,ProblemSolving,Functions,Intermediate,Easy,0,263,1,0,43
18021,4,CSE,Basics,Functions,Basic,Easy,0,192,1,1,10
8156,4,Mechanical,DS,Classes,Intermediate,Hard,0,157,2,0,73
3584,4,ECE,OOP,Lists,Intermediate,Medium,0,202,1,1,56
15516,3,CSE,Basics,Classes,Basic,Medium,0,130,2,1,58
4010,1,ECE,Basics,Lists,Basic,Hard,0,288,1,1,72
19711,1,CSE,ProblemSolving,Functions,Intermediate,Easy,1,291,1,0,42
10411,1,Mechanical,Basics,Files,Basic,Hard,1,164,1,0,67
18602,3,Mechanical,Basics,Variables,Intermediate,Easy,0,214,2,0,65
4968,3,Civil,Basics,Loops,Intermediate,Medium,1,104,2,1,47
18754,1,Civil,Advanced,Files,EdgeCases,Hard,1,248,2,0,34
10696,1,ECE,Advanced,Pandas,EdgeCases,Medium,0,60,3,0,63
9136,1,Civil,Control,Arrays,Intermediate,Easy,1,241,3,1,72
5723,2,Civil,DS_AI,Variables,EdgeCases,Medium,0,67,2,0,51
15515,2,CSE,Functions,Lists,Basic,Medium,1,210,3,0,51
11129,2,CSE,Control,Pandas,Basic,Hard,1,137,2,1,41
4445,2,ECE,DS_AI,Files,EdgeCases,Easy,0,31,1,0,14
7619,2,Mechanical,DS_AI,Arrays,Intermediate,Easy,1,100,1,0,53
18061,2,CSE,Functions,Variables,Basic,Easy,1,242,1,0,55
1197,1,ECE,Functions,Loops,EdgeCases,Medium,1,172,1,0,31
12298,4,Civil,OOP,Lists,EdgeCases,Hard,1,233,1,0,51
2788,3,Civil,OOP,Classes,Intermediate,Medium,0,185,2,0,89
7928,2,Mechanical,Control,Pandas,Basic,Hard,0,208,3,1,19
19703,4,Mechanical,Functions,Lists,Intermediate,Easy,0,234,1,0,74
2177,2,Mechanical,DS,Lists,Basic,Hard,0,178,2,0,58
8793,4,Mechanical,DS_AI,Variables,EdgeCases,Medium,0,142,3,1,38
9172,1,CSE,Functions,Lists,EdgeCases,Hard,0,241,3,0,72
2452,3,CSE,Advanced,Variables,Basic,Medium,0,137,2,1,35
629,2,ECE,DS,Variables,EdgeCases,Easy,1,171,3,0,96
9822,3,Civil,Basics,Variables,Intermediate,Easy,1,208,2,1,87
7779,1,Civil,DS_AI,Loops,Intermediate,Easy,0,226,2,1,4
3697,2,CSE,DS,Classes,Intermediate,Hard,1,195,3,0,54
19150,3,ECE,OOP,Arrays,EdgeCases,Hard,0,86,3,0,11
12973,3,ECE,DS,Loops,Intermediate,Easy,1,237,1,0,51
8308,2,CSE,Basics,Classes,Basic,Hard,0,37,1,0,80
4957,1,Civil,Advanced,Functions,EdgeCases,Medium,1,291,3,1,69
10196,3,Mechanical,Control,Lists,Intermediate,Medium,1,229,2,0,76
17077,2,Mechanical,ProblemSolving,Loops,Intermediate,Hard,1,217,1,1,25
19547,2,CSE,OOP,Variables,EdgeCases,Easy,1,189,3,0,2
1106,3,CSE,ProblemSolving,Pandas,EdgeCases,Hard,1,46,2,1,89
19393,3,Mechanical,DS_AI,Files,Basic,Easy,1,133,3,1,43
18546,3,CSE,Control,Loops,EdgeCases,Hard,1,204,1,0,65
15418,2,ECE,Advanced,Functions,Basic,Easy,1,129,1,0,52
14189,2,CSE,Basics,Files,Basic,Hard,0,128,3,0,87
12603,1,ECE,Control,Files,EdgeCases,Easy,1,28,3,0,37
9257,4,Mechanical,Basics,Functions,Basic,Hard,1,221,1,1,43
14213,4,CSE,Functions,Loops,Intermediate,Easy,1,23,1,0,64
1914,4,Civil,Functions,Arrays,Intermediate,Easy,1,40,2,0,60
10594,3,Mechanical,Basics,Loops,Intermediate,Hard,1,282,2,0,30
1773,1,CSE,ProblemSolving,Loops,Basic,Easy,0,31,3,0,29
19165,4,CSE,Functions,Variables,Intermediate,Easy,0,170,1,0,0
12997,1,Mechanical,DS_AI,Lists,Intermediate,Easy,1,98,2,0,16
2872,1,Civil,Basics,Classes,Intermediate,Easy,0,82,3,0,55
13235,4,ECE,Control,Pandas,Basic,Hard,1,54,1,0,48
17045,4,ECE,Functions,Pandas,Basic,Medium,1,223,2,1,91
10522,4,CSE,Basics,Variables,Intermediate,Medium,1,84,3,1,19
10643,3,ECE,Basics,Classes,Basic,Medium,0,275,2,0,59
1133,1,ECE,DS,Lists,Intermediate,Medium,1,82,2,0,95
700,1,ECE,OOP,Lists,EdgeCases,Easy,1,277,1,0,4
14535,2,ECE,Basics,Pandas,EdgeCases,Medium,1,298,2,1,7
10231,3,Civil,DS,Arrays,Intermediate,Medium,0,134,2,0,71
6298,2,Civil,Advanced,Classes,Basic,Easy,1,181,2,0,31
12840,1,ECE,Functions,Files,Intermediate,Medium,0,22,3,1,80
7813,4,Civil,OOP,Loops,Basic,Medium,0,184,1,0,73
4558,2,ECE,OOP,Classes,Intermediate,Medium,1,172,3,0,34
2180,1,ECE,ProblemSolving,Lists,EdgeCases,Hard,1,45,2,0,79
11031,4,Civil,DS,Arrays,Basic,Medium,0,213,1,0,96
9066,2,CSE,DS,Lists,Intermediate,Hard,0,199,3,1,76
8276,3,ECE,Control,Files,Intermediate,Hard,1,177,3,0,46
17807,1,Mechanical,OOP,Functions,EdgeCases,Medium,0,245,3,0,23
15090,3,CSE,DS,Variables,Basic,Hard,1,232,2,1,64
3181,3,ECE,OOP,Arrays,EdgeCases,Medium,0,136,2,1,95
6697,1,ECE,Functions,Functions,EdgeCases,Medium,1,107,2,0,54
9584,3,ECE,Basics,Classes,EdgeCases,Medium,1,140,1,0,52
16999,1,ECE,ProblemSolving,Classes,EdgeCases,Easy,0,182,1,0,1
13870,1,Mechanical,ProblemSolving,Files,EdgeCases,Easy,0,54,2,1,94
11758,4,ECE,ProblemSolving,Lists,Intermediate,Easy,1,169,2,0,55
16655,2,Mechanical,ProblemSolving,Functions,Basic,Hard,1,106,2,0,98
12259,1,ECE,OOP,Files,Intermediate,Hard,0,248,2,0,28
2469,2,CSE,OOP,Classes,EdgeCases,Hard,1,183,2,0,45
14209,1,Mechanical,Control,Lists,EdgeCases,Medium,1,114,3,0,64
15043,3,CSE,DS_AI,Files,EdgeCases,Hard,0,280,2,1,94
15640,2,CSE,Basics,Arrays,Basic,Hard,1,239,1,0,69
11547,1,CSE,ProblemSolving,Arrays,Intermediate,Easy,0,251,3,0,27
12328,1,Civil,OOP,Classes,Basic,Easy,0,127,2,0,10
14271,4,ECE,Advanced,Pandas,EdgeCases,Medium,1,58,3,1,89
15524,3,ECE,Basics,Classes,Intermediate,Hard,0,65,2,1,95
14301,1,Civil,Advanced,Arrays,Intermediate,Hard,1,23,1,0,46
19992,3,ECE,DS,Functions,Basic,Easy,0,106,2,1,77
10776,2,CSE,Functions,Variables,EdgeCases,Easy,1,299,3,0,38
12266,3,Civil,Advanced,Classes,Intermediate,Hard,0,135,2,0,58
19460,1,ECE,ProblemSolving,Loops,Intermediate,Hard,1,276,3,0,52
16674,3,ECE,Control,Classes,Basic,Easy,1,71,3,0,40
6615,4,ECE,Advanced,Lists,EdgeCases,Easy,0,112,1,0,1
3253,4,Mechanical,Basics,Functions,Intermediate,Medium,0,81,2,0,8
7416,3,ECE,ProblemSolving,Pandas,Intermediate,Hard,0,240,1,0,17
16663,4,ECE,Advanced,Classes,Basic,Medium,1,232,2,1,11
11117,3,Mechanical,Control,Variables,EdgeCases,Easy,1,128,1,0,94
16965,4,Mechanical,Functions,Pandas,EdgeCases,Easy,0,109,1,0,78
4959,1,ECE,DS,Lists,Basic,Hard,1,141,3,1,42
4277,1,CSE,Functions,Pandas,Intermediate,Easy,0,127,2,1,26
4777,3,CSE,OOP,Arrays,EdgeCases,Medium,1,288,1,0,42
17209,2,Mechanical,DS_AI,Arrays,Intermediate,Easy,1,28,2,0,20
3833,1,Mechanical,Basics,Files,EdgeCases,Medium,1,241,2,0,17
14902,2,Mechanical,OOP,Loops,Basic,Easy,1,127,1,0,23
5446,1,CSE,OOP,Functions,Intermediate,Hard,0,110,1,1,71
1381,3,Civil,Basics,Pandas,Basic,Medium,1,215,1,1,65
9866,3,ECE,ProblemSolving,Pandas,EdgeCases,Hard,0,194,1,1,56
13927,3,ECE,OOP,Arrays,Basic,Hard,1,130,3,0,89
19541,2,CSE,Control,Lists,Intermediate,Medium,0,64,3,1,81
11581,2,ECE,ProblemSolving,Pandas,EdgeCases,Medium,1,121,3,0,14
5635,2,Civil,OOP,Pandas,Intermediate,Medium,0,281,1,0,66
5811,3,CSE,OOP,Functions,Intermediate,Medium,1,66,3,0,56
10180,3,ECE,DS,Functions,Basic,Medium,1,16,3,0,74
12252,4,Civil,OOP,Loops,Intermediate,Hard,1,102,3,0,96
13132,1,Mechanical,Control,Pandas,Intermediate,Medium,1,153,3,0,19
19494,3,Mechanical,Functions,Classes,Basic,Medium,0,124,1,0,57
12708,2,CSE,Advanced,Classes,Basic,Hard,1,248,1,0,53
19625,4,CSE,ProblemSolving,Variables,Basic,Easy,1,74,3,1,11
18234,1,Mechanical,DS_AI,Loops,Intermediate,Medium,1,27,3,0,18
2750,2,CSE,DS,Classes,EdgeCases,Medium,1,142,1,0,32
13157,3,CSE,ProblemSolving,Arrays,Intermediate,Hard,1,250,3,1,16
16590,4,CSE,Advanced,Files,EdgeCases,Easy,1,128,3,1,75
3451,2,ECE,OOP,Functions,Intermediate,Easy,1,273,1,0,44
7215,3,CSE,Control,Pandas,Intermediate,Easy,0,16,3,0,89
11815,3,CSE,ProblemSolving,Arrays,EdgeCases,Hard,1,81,3,0,60
5142,2,Mechanical,ProblemSolving,Functions,Intermediate,Medium,0,258,3,0,60
2709,4,Civil,ProblemSolving,Lists,EdgeCases,Medium,1,193,3,0,70
18376,2,ECE,Control,Classes,Intermediate,Easy,0,293,2,0,22
15089,3,ECE,Advanced,Files,Basic,Medium,1,227,1,0,87
11835,2,Mechanical,DS,Lists,EdgeCases,Medium,1,265,3,0,28
12279,1,Civil,OOP,Arrays,EdgeCases,Medium,1,264,2,0,55
10015,4,Civil,Basics,Functions,Intermediate,Hard,1,105,2,1,94
3274,1,Civil,ProblemSolving,Variables,EdgeCases,Easy,1,118,3,0,13
14368,3,ECE,Advanced,Files,Intermediate,Hard,0,173,1,0,76
4539,1,Civil,OOP,Files,EdgeCases,Hard,1,64,3,0,95
12542,3,Civil,OOP,Files,EdgeCases,Hard,1,138,3,0,67
8713,3,Mechanical,Control,Arrays,Intermediate,Medium,1,48,2,0,62
9169,4,Civil,Functions,Variables,EdgeCases,Medium,1,146,3,0,4
3552,2,CSE,OOP,Variables,Intermediate,Easy,0,253,2,0,37
12298,3,ECE,Control,Variables,EdgeCases,Medium,0,108,2,0,58
10966,1,ECE,Advanced,Functions,Intermediate,Hard,0,180,2,0,58
2833,2,Mechanical,Control,Arrays,Intermediate,Hard,1,201,1,1,68
13423,1,ECE,OOP,Classes,EdgeCases,Medium,0,92,1,0,68
153,1,ECE,Functions,Loops,Basic,Medium,0,283,1,0,35
11157,1,CSE,Control,Lists,EdgeCases,Easy,1,224,1,0,75
11109,3,Mechanical,Control,Arrays,EdgeCases,Hard,0,171,3,0,85
2801,2,Mechanical,Functions,Lists,EdgeCases,Medium,1,260,1,0,69
5311,3,Mechanical,ProblemSolving,Pandas,EdgeCases,Hard,0,245,1,1,41
9945,2,Mechanical,Control,Pandas,Intermediate,Hard,1,200,1,1,15
2611,2,Mechanical,DS_AI,Loops,Basic,Medium,1,208,1,1,75
12068,2,ECE,DS,Files,Basic,Hard,0,80,1,1,64
1105,4,ECE,DS_AI,Loops,Intermediate,Hard,1,285,2,0,61
10729,4,ECE,Advanced,Variables,EdgeCases,Medium,1,208,1,0,6
7264,3,Civil,Control,Arrays,Intermediate,Medium,0,200,3,1,8
1915,4,ECE,Basics,Files,EdgeCases,Hard,0,118,1,0,44
19457,1,CSE,ProblemSolving,Loops,Intermediate,Easy,0,256,2,0,49
407,2,ECE,Advanced,Files,EdgeCases,Easy,1,162,3,0,8
13690,2,CSE,DS,Variables,Basic,Easy,0,82,1,0,83
167,4,CSE,ProblemSolving,Loops,Basic,Medium,0,211,3,0,7
509,1,CSE,DS,Lists,EdgeCases,Easy,0,280,3,0,98
18046,1,Mechanical,Basics,Classes,EdgeCases,Easy,1,234,3,0,41
3665,1,CSE,DS,Arrays,EdgeCases,Hard,0,101,3,1,79
19874,4,Mechanical,DS_AI,Lists,Basic,Hard,1,167,3,0,32
13051,3,CSE,Basics,Functions,EdgeCases,Easy,1,262,1,1,61
681,1,CSE,Functions,Lists,Basic,Easy,0,87,3,1,62
18909,3,Mechanical,Functions,Functions,EdgeCases,Hard,0,78,1,1,39
18505,2,Civil,Functions,Variables,EdgeCases,Hard,1,247,2,0,94
4358,4,Mechanical,ProblemSolving,Classes,Intermediate,Hard,0,17,3,1,24
1364,1,ECE,ProblemSolving,Lists,EdgeCases,Hard,0,157,1,0,21
9524,2,Civil,Advanced,Classes,EdgeCases,Hard,0,168,3,0,7
2293,4,Civil,Advanced,Pandas,Basic,Easy,1,88,2,0,37
1539,2,Mechanical,Basics,Functions,EdgeCases,Medium,1,134,3,0,3
3409,1,Mechanical,Functions,Lists,Intermediate,Hard,0,180,2,0,93
8753,3,Civil,OOP,Classes,EdgeCases,Hard,1,218,1,0,89
18288,4,Civil,OOP,Loops,Basic,Hard,1,191,2,0,17
175,2,Mechanical,Functions,Variables,EdgeCases,Medium,0,112,2,0,32
2231,2,Civil,Control,Functions,Basic,Easy,0,129,2,0,64
4288,3,CSE,Control,Loops,Basic,Easy,1,242,1,0,15
12113,2,Mechanical,OOP,Variables,Intermediate,Medium,0,191,3,0,46
7107,1,Mechanical,Advanced,Loops,Basic,Hard,0,261,1,0,34
9690,3,CSE,Advanced,Arrays,EdgeCases,Hard,1,180,3,0,46
12047,1,ECE,Functions,Files,Basic,Easy,1,255,1,1,64
19556,1,CSE,OOP,Loops,EdgeCases,Hard,0,14,2,0,35
17952,1,Civil,DS_AI,Pandas,EdgeCases,Easy,1,230,2,0,31
1152,4,Civil,DS_AI,Variables,Basic,Hard,1,278,2,1,99
7620,2,Civil,Advanced,Arrays,Intermediate,Medium,1,95,3,1,73
6034,4,Civil,Functions,Loops,Basic,Medium,0,50,3,0,6
8561,2,ECE,Functions,Functions,EdgeCases,Medium,1,76,2,1,59
4947,3,ECE,DS_AI,Files,Basic,Hard,1,274,1,0,25
1908,4,CSE,Functions,Loops,EdgeCases,Hard,1,255,1,1,97
3491,2,CSE,Control,Arrays,Intermediate,Easy,0,294,3,0,25
18920,1,Civil,DS_AI,Pandas,Basic,Hard,1,248,1,0,22
4174,3,ECE,DS_AI,Files,EdgeCases,Easy,1,47,2,0,74
11066,3,Civil,ProblemSolving,Loops,Intermediate,Hard,1,56,3,1,33
17678,1,ECE,DS,Loops,Intermediate,Hard,0,151,2,1,70
4770,4,Mechanical,Advanced,Files,Intermediate,Medium,0,148,2,1,45
4797,2,ECE,DS_AI,Classes,EdgeCases,Medium,1,219,1,0,77
13047,3,Mechanical,ProblemSolving,Lists,Basic,Medium,0,80,1,0,44
14212,2,CSE,DS,Files,EdgeCases,Medium,0,168,3,0,28
19357,3,CSE,Functions,Files,Intermediate,Medium,0,118,3,0,58
4998,1,CSE,ProblemSolving,Lists,EdgeCases,Medium,1,232,1,0,52
17377,1,ECE,DS,Files,EdgeCases,Hard,1,95,1,0,70
8113,4,ECE,Basics,Pandas,Intermediate,Medium,1,21,2,0,68
5288,3,Mechanical,DS_AI,Functions,Basic,Medium,0,62,1,1,12
10579,1,CSE,OOP,Arrays,Basic,Hard,0,13,3,0,59
18625,1,ECE,DS,Pandas,Intermediate,Medium,1,273,3,1,84
17861,1,Civil,OOP,Files,EdgeCases,Medium,0,156,1,0,43
6427,2,CSE,Advanced,Loops,Intermediate,Hard,1,293,2,1,98
11600,3,Civil,Control,Functions,Intermediate,Hard,1,54,1,0,66
390,4,CSE,Functions,Arrays,Intermediate,Hard,1,116,1,0,70
1000,2,ECE,Control,Classes,EdgeCases,Easy,1,86,1,1,54
12813,4,ECE,Basics,Variables,Basic,Medium,0,259,2,1,93
15600,1,Mechanical,DS_AI,Lists,EdgeCases,Hard,1,42,3,0,65
1856,4,CSE,Control,Pandas,Basic,Medium,0,177,1,0,32
8126,4,Civil,DS_AI,Variables,Intermediate,Hard,1,138,3,1,23
13795,1,Civil,Basics,Variables,Basic,Easy,1,111,1,0,60
2764,3,CSE,ProblemSolving,Arrays,Intermediate,Easy,0,235,3,0,40
4987,3,Mechanical,Advanced,Pandas,Intermediate,Medium,1,284,2,0,48
1482,2,CSE,Basics,Lists,Basic,Medium,0,244,2,0,16
3732,4,Mechanical,Basics,Variables,EdgeCases,Medium,0,250,3,1,55
