Student_ID,College_Tier,Department,CGPA,Gender,Attendance_%,Sessions_Attended,Login_Frequency,Time_Spent_Hours,Active_Days,Videos_Watched,Video_Completion_%,Quizzes_Attempted,Quiz_Score,Doubts_Raised,Doubts_Resolved,Hackathons,Workshops,Placement_Status
11975,2,ECE,5.88,Female,95,114,1,8,4,175,60,21,61,19,14,4,1,1
11976,3,ECE,6.15,Female,65,89,2,23,2,14,96,12,90,15,10,1,2,1
11977,1,Civil,7.65,Female,74,34,4,12,3,197,69,36,84,5,4,4,6,1
11978,1,Civil,5.26,Male,74,176,4,39,3,84,85,23,61,12,0,3,1,1
11979,2,ECE,9.73,Female,68,135,4,6,5,88,90,20,95,5,10,1,5,1
11980,1,ECE,6.81,Female,44,157,1,7,2,159,98,28,47,10,7,2,2,0
11981,4,CSE,7.45,Female,68,186,4,16,5,187,90,6,98,14,9,4,2,1
11982,1,Civil,5.53,Female,90,98,4,6,1,125,85,37,77,2,14,3,4,1
11983,1,Civil,5.16,Male,64,65,1,35,4,74,34,17,60,0,19,4,5,1
11984,1,Civil,7.34,Male,71,79,2,29,5,103,63,27,97,10,9,4,4,1
11985,4,Civil,5.61,Female,58,49,1,6,2,183,45,31,76,2,17,0,6,1
11986,3,ECE,8.15,Female,92,97,4,28,4,185,66,20,54,10,13,0,5,0
11987,1,ECE,8.97,Female,77,71,6,18,4,33,61,34,59,6,18,4,3,1
11988,2,Mechanical,5.16,Male,64,178,4,21,2,60,40,25,84,16,6,2,4,1
11989,4,Mechanical,8.06,Male,70,146,6,32,6,20,68,16,45,13,1,3,4,0
11990,2,ECE,9.08,Male,64,113,2,18,4,198,37,37,65,8,8,0,4,0
11991,1,CSE,7.2,Male,49,179,6,33,4,93,90,13,56,10,16,4,0,1
11992,2,ECE,9.8,Female,76,178,4,6,6,166,87,14,62,5,14,1,8,1
11993,1,CSE,5.56,Male,60,163,1,39,1,91,39,22,83,8,19,4,6,1
11994,4,Civil,6.61,Female,96,110,6,26,2,168,44,35,99,10,13,3,9,0
11995,2,Mechanical,6.15,Male,47,179,4,26,5,32,82,48,79,18,17,2,2,1
11996,2,CSE,9.98,Female,79,121,5,16,5,109,65,13,57,0,0,2,0,0
11997,1,Civil,6.47,Male,45,154,4,31,5,198,71,46,78,0,1,1,0,1
11998,1,ECE,6.94,Male,46,71,2,21,3,118,53,17,49,10,16,2,4,0
11999,3,Mechanical,9.24,Female,69,101,6,6,3,76,52,43,87,10,13,0,1,0
12000,1,ECE,9.65,Male,84,48,3,6,5,169,95,28,71,5,16,3,7,0
12001,1,Civil,9.69,Male,90,19,2,7,4,172,91,33,86,4,1,0,6,0
12002,3,Civil,7.79,Male,83,167,2,21,4,179,80,35,98,11,9,3,0,1
12003,1,ECE,8.32,Female,63,54,3,12,5,138,84,21,97,0,14,3,0,0
12004,1,Civil,6.75,Female,47,21,2,14,2,27,80,30,98,15,1,4,8,0
12005,3,Civil,8.04,Female,47,102,4,25,5,198,35,32,91,16,6,0,5,1
12006,4,CSE,6.51,Female,99,170,3,39,3,170,80,41,85,9,16,0,8,1
12007,4,ECE,8.73,Female,70,25,3,15,2,150,61,13,62,15,4,4,3,1
12008,1,ECE,6.54,Male,84,36,2,20,1,118,78,36,51,17,10,1,0,0
12009,1,Mechanical,9.4,Female,88,126,1,25,3,82,61,15,65,5,19,1,5,1
12010,3,CSE,5.72,Male,80,55,6,33,1,121,50,10,72,2,6,1,1,0
12011,3,CSE,7.86,Male,43,29,2,37,3,164,88,46,83,10,13,0,1,0
12012,4,Civil,7.6,Female,75,48,5,25,4,70,69,32,53,12,18,0,2,0
12013,2,Mechanical,6.32,Female,84,179,6,27,1,140,40,49,94,12,17,2,8,1
12014,1,Mechanical,5.14,Male,41,131,4,37,2,146,74,48,46,11,16,0,2,1
12015,2,CSE,5.74,Male,80,25,5,10,5,199,44,47,45,2,8,4,3,1
12016,2,Mechanical,9.84,Male,61,158,4,25,3,23,63,38,92,9,17,4,9,1
12017,3,CSE,9.71,Male,60,165,3,24,1,87,78,34,47,9,16,1,6,1
12018,1,Mechanical,5.6,Male,74,155,3,26,5,76,59,46,77,7,13,3,6,1
12019,1,CSE,6.87,Male,78,95,6,29,2,68,56,31,40,15,14,1,2,1
12020,3,CSE,7.33,Male,71,48,6,1,4,71,95,30,75,7,13,0,2,1
12021,2,Civil,7.39,Male,96,94,1,35,4,160,44,36,46,16,10,2,9,1
12022,3,Civil,6.49,Male,44,102,5,21,1,196,93,10,56,8,1,2,7,1
12023,4,Mechanical,9.56,Male,40,33,3,4,1,101,33,37,73,17,18,3,8,1
12024,1,Civil,9.54,Female,70,40,5,8,5,122,47,30,75,19,3,3,2,0
12025,4,ECE,5.09,Female,86,37,3,18,4,61,35,40,44,14,13,1,7,1
12026,3,ECE,8.25,Male,65,147,5,21,3,26,58,38,86,10,17,0,7,0
12027,1,Mechanical,5.37,Male,65,179,1,38,1,79,47,19,95,18,3,4,1,1
12028,4,CSE,7.99,Female,62,50,6,4,1,65,79,24,68,19,5,3,4,1
12029,4,Civil,9.33,Male,80,111,5,27,3,193,47,44,78,15,13,3,9,0
12030,2,Mechanical,8.25,Female,56,118,3,37,4,189,82,48,69,4,19,1,5,1
12031,1,ECE,7.34,Female,74,138,1,13,3,63,53,9,83,9,2,4,6,1
12032,4,CSE,9.79,Female,58,128,3,23,4,36,33,29,87,16,11,1,5,1
12033,4,Civil,8.73,Male,84,187,3,27,2,144,67,42,66,3,0,2,8,1
12034,2,CSE,6.25,Female,42,39,6,35,6,88,80,29,76,11,2,1,8,1
12035,4,CSE,6.93,Female,87,180,2,3,4,159,72,23,66,12,19,2,5,1
12036,4,Civil,8.8,Female,44,90,1,7,4,57,37,28,60,19,8,1,9,1
12037,4,Civil,5.1,Female,68,120,6,23,3,95,39,17,45,18,7,2,4,1
12038,2,ECE,5.32,Female,98,111,6,16,5,75,94,30,40,18,12,0,6,1
12039,4,ECE,9.3,Female,64,173,5,15,4,52,86,15,50,7,9,0,8,1
12040,4,CSE,5.21,Male,67,166,2,21,4,188,64,38,95,15,7,1,3,1
12041,1,CSE,8.39,Male,68,61,6,23,2,107,41,9,43,12,5,4,8,1
12042,1,ECE,6.59,Male,82,44,3,17,5,174,65,13,74,8,12,4,4,1
12043,2,ECE,9.13,Male,74,46,4,27,6,33,95,43,60,18,19,2,5,0
12044,3,CSE,9.24,Female,88,183,4,1,1,68,72,14,97,18,11,4,3,1
12045,1,Mechanical,9.77,Male,48,129,5,7,2,42,50,21,70,6,13,2,0,0
12046,2,Mechanical,5.48,Male,49,70,1,11,6,165,67,28,90,19,1,2,6,1
12047,4,Mechanical,7.11,Female,97,129,1,5,6,10,96,43,85,1,8,2,4,1
12048,4,Civil,7.87,Female,55,119,6,11,6,66,40,38,98,5,3,0,0,0
12049,2,ECE,9.58,Female,70,133,3,18,1,195,45,6,47,19,8,4,4,1
12050,4,Mechanical,6.33,Female,54,71,3,36,1,65,84,33,48,16,6,1,1,1
12051,4,Mechanical,5.36,Female,58,74,5,39,5,140,90,9,44,18,16,0,6,0
12052,3,ECE,6.01,Female,82,153,5,29,1,56,36,24,89,14,8,1,3,1
12053,4,Civil,7.48,Male,85,174,1,36,1,28,40,21,45,18,10,0,9,1
12054,1,Mechanical,8.41,Male,59,125,2,10,2,104,44,38,54,3,19,0,5,1
12055,4,Civil,8.45,Male,87,191,2,38,1,14,60,40,55,7,2,2,8,1
12056,2,Civil,5.37,Male,93,16,2,8,1,60,90,33,66,16,4,0,7,0
12057,3,CSE,8.81,Female,78,46,1,1,4,196,66,42,56,8,18,4,9,1
12058,4,ECE,8.3,Female,93,174,5,14,5,44,94,39,58,16,12,4,8,1
12059,2,CSE,7.04,Female,99,114,6,34,5,57,55,47,69,12,2,2,8,1
12060,1,Mechanical,7.86,Female,56,113,4,24,4,121,99,9,99,11,15,2,2,1
12061,4,CSE,8.84,Female,58,49,5,25,1,93,46,10,63,19,2,0,5,1
12062,3,ECE,6.31,Female,74,57,3,17,4,187,76,33,90,10,16,0,4,0
12063,4,Civil,9.7,Male,82,122,2,6,3,146,76,10,59,14,19,0,0,0
12064,2,Civil,5.69,Male,75,17,3,37,6,198,82,18,87,8,18,3,8,1
12065,3,Mechanical,9.51,Male,92,155,4,31,3,92,40,14,72,5,16,3,0,1
12066,4,ECE,8.7,Male,76,38,6,3,3,146,81,17,86,10,2,0,8,1
12067,1,Civil,8.3,Male,97,149,1,7,2,14,40,47,97,9,6,4,5,1
12068,3,Mechanical,5.41,Male,76,156,4,39,4,190,38,22,85,16,13,0,8,1
12069,1,ECE,9.6,Male,69,60,6,21,6,127,43,44,88,14,16,3,7,1
12070,2,ECE,6.48,Male,57,181,3,21,3,87,48,12,76,1,12,4,4,1
12071,4,CSE,8.73,Male,68,142,2,14,4,189,60,39,48,8,1,1,4,0
12072,1,Civil,9.42,Male,81,72,6,21,2,24,79,10,94,11,10,2,5,1
12073,2,ECE,6.22,Female,64,101,4,37,3,145,57,42,96,4,1,1,9,0
12074,4,Civil,9.57,Male,48,199,3,12,6,158,67,10,60,14,2,3,7,1
12075,2,Civil,8.06,Male,99,177,3,6,3,162,72,10,87,16,11,1,8,0
12076,1,ECE,8.3,Female,75,122,4,19,6,188,69,9,47,0,18,3,0,0
12077,2,Civil,9.57,Male,74,117,1,18,6,12,43,18,64,6,5,1,8,1
12078,3,CSE,7.63,Male,93,69,4,20,2,179,49,17,52,5,18,2,2,1
12079,4,Mechanical,7.2,Male,72,33,2,24,2,101,46,7,57,2,7,1,3,1
12080,2,Mechanical,8.17,Male,43,180,2,27,4,87,89,41,56,9,5,1,0,1
12081,1,ECE,7.77,Female,89,73,4,24,2,146,90,32,63,5,13,2,0,1
12082,4,CSE,5.31,Male,64,165,4,3,6,197,69,40,79,11,18,0,7,1
12083,3,Mechanical,5.9,Female,78,41,3,32,6,59,52,13,86,7,11,1,1,1
12084,4,CSE,5.07,Male,48,67,1,23,2,124,79,11,83,10,7,0,4,1
12085,3,ECE,5.54,Female,94,36,6,11,4,45,94,47,52,12,2,1,8,1
12086,4,CSE,8.65,Male,89,47,5,2,5,20,36,30,67,13,7,0,2,1
12087,2,ECE,5.02,Female,41,89,6,8,6,56,92,36,77,3,15,3,3,1
12088,2,Mechanical,6.52,Female,79,186,2,6,5,71,65,35,93,3,2,1,7,1
12089,1,Mechanical,7.25,Male,64,138,5,27,1,44,53,46,51,6,11,3,8,0
12090,3,Mechanical,9.69,Male,77,93,1,34,2,82,60,12,59,4,13,1,6,0
12091,1,Mechanical,6.64,Female,53,156,6,15,2,55,32,32,58,19,5,3,8,1
12092,2,Civil,8.92,Male,58,76,1,2,1,79,57,11,47,4,11,3,5,0
12093,3,CSE,7.04,Male,86,25,6,29,4,193,69,44,95,16,4,0,0,1
12094,1,CSE,5.49,Male,64,20,3,11,6,107,60,22,85,17,3,3,3,0
12095,1,CSE,5.49,Male,78,144,2,34,1,107,93,25,91,17,12,1,7,0
12096,1,ECE,7.16,Female,88,51,1,35,4,178,63,26,93,0,15,0,9,1
12097,1,Mechanical,5.29,Male,82,92,1,19,2,45,33,38,86,17,12,4,8,0
12098,1,Mechanical,7.86,Male,96,75,5,8,6,108,43,31,64,1,19,0,8,1
12099,3,Civil,7.47,Male,41,80,3,34,1,70,99,15,68,7,11,0,1,1
12100,1,Civil,8.51,Male,92,56,5,31,6,43,87,30,96,2,6,0,4,0
12101,3,Mechanical,5.93,Male,94,87,6,17,6,158,42,40,49,15,16,3,1,1
12102,1,CSE,7.96,Female,49,185,2,36,1,86,75,24,87,9,2,3,9,1
12103,2,CSE,5.87,Male,82,46,3,1,3,156,43,31,92,2,14,3,6,1
12104,2,Mechanical,8.61,Female,42,135,4,16,1,168,39,12,97,0,16,3,4,0
12105,1,ECE,6.54,Male,66,99,3,4,3,28,89,36,75,2,19,1,0,1
12106,4,CSE,8.07,Female,80,35,5,27,3,46,42,8,83,13,18,4,1,0
12107,2,Mechanical,9.41,Female,69,49,4,3,2,133,71,20,89,10,12,0,9,0
12108,3,Mechanical,7.44,Male,74,87,3,11,3,64,52,41,95,2,17,3,7,0
12109,1,Civil,5.96,Male,57,48,4,13,5,83,75,14,83,7,4,1,3,1
12110,3,Civil,9.43,Male,97,97,6,33,6,64,46,29,99,17,7,2,8,1
12111,4,Mechanical,6.79,Female,66,72,6,21,2,77,77,7,92,2,0,3,4,1
12112,1,ECE,8.65,Male,58,69,1,16,5,125,45,41,99,17,5,1,7,1
12113,2,Mechanical,6.6,Female,97,123,2,32,3,69,92,20,91,4,11,3,9,1
12114,3,CSE,6.49,Female,93,131,4,30,2,79,96,28,85,2,15,1,4,0
12115,2,ECE,8.21,Male,56,85,3,35,2,39,94,9,44,13,2,0,1,0
12116,2,ECE,5.78,Male,43,36,1,8,3,160,36,25,91,13,14,3,4,1
12117,1,Civil,9.33,Male,75,79,5,2,3,196,79,48,92,2,3,3,0,1
12118,3,Mechanical,6.94,Female,60,165,1,7,3,21,73,48,66,9,16,2,7,0
12119,4,Civil,5.1,Female,97,160,4,9,2,166,76,21,46,8,6,0,4,1
12120,2,CSE,6.53,Female,50,43,2,15,4,56,48,39,90,9,2,1,4,0
12121,1,Civil,8.92,Male,55,103,4,11,4,70,73,48,85,10,6,2,9,1
12122,1,CSE,9.3,Female,57,172,2,20,1,94,44,28,55,6,0,0,4,0
12123,4,Mechanical,7.84,Female,56,186,6,31,4,80,60,15,79,15,13,2,9,0
12124,1,Mechanical,6.47,Male,99,197,5,3,6,23,46,9,42,11,3,0,4,1
12125,2,Civil,7.64,Male,53,57,5,27,6,174,93,30,50,1,17,4,6,0
12126,1,Civil,9.18,Male,53,49,2,24,5,66,50,27,89,7,5,2,1,1
12127,3,Civil,6.58,Female,80,69,1,4,1,96,87,8,70,13,17,1,8,0
12128,3,CSE,6.93,Female,73,32,4,4,3,167,99,32,60,6,4,3,6,0
12129,2,ECE,7.7,Female,99,68,6,17,1,87,50,23,84,1,10,3,0,1
12130,3,ECE,9.44,Male,79,12,3,6,3,74,74,35,64,6,13,1,1,1
12131,4,Civil,7.91,Male,90,68,1,25,4,114,59,24,49,11,18,3,0,1
12132,1,Civil,6.04,Female,95,25,2,21,1,173,83,38,50,6,1,1,5,0
12133,2,Mechanical,5.45,Female,41,45,1,14,1,48,70,31,91,0,7,3,5,0
12134,4,Civil,5.48,Female,74,189,1,23,1,161,62,23,64,4,19,3,1,0
12135,1,Mechanical,9.75,Male,55,17,5,9,2,73,65,26,92,18,13,0,5,0
12136,4,CSE,9.11,Male,75,91,1,35,6,138,80,38,45,16,4,4,3,0
12137,2,CSE,8.83,Female,81,164,6,10,6,151,44,18,43,8,8,4,6,0
12138,2,CSE,7.48,Male,67,23,2,37,2,104,36,28,77,2,2,0,5,1
12139,4,CSE,8.36,Male,51,19,2,9,4,64,85,28,61,2,19,2,0,1
12140,1,Civil,5.64,Female,81,145,1,12,6,91,76,18,68,11,11,2,2,1
12141,3,Civil,8.1,Female,68,77,5,20,1,60,88,28,95,13,9,1,7,0
12142,3,Mechanical,9.05,Female,48,139,4,39,5,177,74,17,77,18,5,4,2,1
12143,4,Civil,5.31,Male,58,124,1,9,6,44,52,35,76,12,14,2,9,1
12144,2,Mechanical,6.48,Female,91,184,3,39,5,32,85,13,98,9,8,2,8,0
12145,1,CSE,5.55,Female,43,37,3,13,5,113,32,24,50,4,6,0,4,0
12146,1,Mechanical,6.3,Male,49,18,4,20,6,92,65,34,90,3,19,1,1,1
12147,2,Mechanical,8.86,Male,90,44,5,25,1,72,40,14,94,3,8,4,2,1
12148,3,Civil,6.66,Female,48,193,5,29,1,81,96,21,42,6,9,3,2,0
12149,1,CSE,8.45,Male,68,29,5,1,6,41,76,7,72,16,7,1,6,0
12150,4,ECE,8.87,Female,83,124,1,4,4,34,53,18,44,5,3,3,0,0
12151,3,Civil,9.08,Male,65,70,5,8,1,144,95,12,52,11,8,1,1,1
12152,4,Civil,9.37,Male,67,55,6,28,6,124,96,12,65,0,0,0,7,0
12153,3,ECE,7.99,Male,91,35,6,32,3,14,31,47,56,0,13,1,8,0
12154,2,CSE,6.4,Female,63,126,1,39,1,133,36,49,76,19,2,2,5,1
12155,4,ECE,5.75,Female,92,111,2,23,5,112,85,43,45,13,15,4,5,0
12156,4,Mechanical,7.52,Female,70,114,5,10,6,102,36,48,49,0,0,0,2,1
12157,2,ECE,5.52,Female,45,107,2,28,1,28,73,28,66,4,17,0,7,1
12158,4,CSE,9.55,Female,74,103,2,30,1,122,38,6,81,9,16,3,1,0
12159,3,CSE,7.21,Male,84,71,4,18,3,75,44,42,70,2,11,1,5,0
12160,1,ECE,9.36,Female,52,192,5,23,1,126,52,12,73,0,12,3,4,1
12161,1,Civil,8.55,Female,80,193,4,2,1,101,79,41,52,18,14,2,3,1
12162,2,ECE,9.29,Male,75,184,1,23,1,190,43,22,94,8,18,4,3,1
12163,3,Mechanical,9.42,Female,68,69,2,16,6,145,40,34,80,3,9,3,2,1
12164,4,ECE,5.27,Female,85,75,3,30,5,163,77,13,76,4,17,4,6,0
12165,4,ECE,8.63,Female,69,31,1,6,5,173,63,30,55,12,0,2,7,0
12166,1,ECE,6.13,Male,53,32,4,22,3,49,52,20,82,1,0,1,9,0
12167,4,Mechanical,9.95,Male,61,71,2,20,2,52,50,15,93,2,0,3,8,0
12168,1,ECE,8.89,Female,67,124,6,26,2,77,32,46,76,6,9,1,9,1
12169,2,Civil,5.02,Female,54,21,3,23,3,198,86,8,95,19,14,4,6,1
12170,4,Mechanical,9.64,Male,45,21,5,23,2,174,41,7,62,0,2,0,8,1
12171,3,Civil,6.46,Female,79,14,3,4,4,24,84,45,56,14,10,3,7,1
12172,4,Mechanical,7.08,Male,98,121,6,38,5,198,74,6,92,15,12,4,2,1
12173,1,CSE,8.06,Male,81,61,3,35,5,50,39,12,85,12,2,0,5,1
12174,2,CSE,9.58,Male,87,63,2,33,5,35,57,12,50,9,10,1,9,1
12175,1,Mechanical,9.64,Male,53,159,1,5,2,198,56,14,81,12,6,3,7,0
12176,4,Mechanical,7.82,Female,83,199,6,13,1,56,96,41,93,12,5,1,8,0
12177,1,Mechanical,6.58,Female,79,178,2,22,4,106,46,16,76,18,19,0,4,0
12178,1,CSE,6.4,Male,98,119,5,34,4,66,84,9,91,9,1,1,7,1
12179,2,Mechanical,6.82,Female,98,167,4,36,1,123,68,14,43,12,16,3,4,0
12180,3,CSE,5.9,Female,67,81,5,17,5,156,43,33,77,5,5,4,0,1
12181,4,CSE,8.35,Male,93,178,6,29,2,128,59,47,61,2,12,4,1,1
12182,2,Mechanical,7.64,Male,69,73,3,8,2,111,32,34,90,1,6,3,6,1
12183,3,Mechanical,8.87,Male,69,111,2,16,5,90,81,47,70,7,10,2,5,1
12184,1,Mechanical,5.47,Female,40,22,1,36,1,153,82,36,84,4,12,0,6,0
12185,3,CSE,7.0,Male,47,105,5,36,2,61,57,47,74,3,19,3,9,0
12186,1,ECE,6.2,Male,62,107,5,15,1,174,61,17,71,1,1,0,0,0
12187,1,Mechanical,7.68,Male,76,126,5,16,5,53,80,38,67,17,8,0,5,0
12188,2,ECE,7.34,Male,52,25,1,33,5,121,81,40,41,17,17,3,4,1
12189,1,ECE,7.25,Female,84,154,6,18,2,145,75,16,56,15,15,1,8,1
12190,2,ECE,6.58,Female,63,71,4,35,2,96,67,41,81,15,0,1,5,1
12191,3,Civil,8.63,Female,61,31,4,37,5,32,39,13,86,10,4,0,5,0
12192,3,ECE,7.41,Male,40,178,2,26,5,110,38,35,73,5,17,4,1,0
12193,1,ECE,6.01,Female,43,124,5,31,2,91,94,44,40,0,14,4,4,0
12194,2,CSE,7.74,Female,84,33,6,3,6,198,65,15,99,5,6,3,1,0
12195,1,Civil,7.98,Male,59,172,3,37,6,196,58,8,95,6,6,4,9,1
12196,2,CSE,5.11,Male,56,107,5,21,2,171,32,22,60,4,9,2,6,1
12197,2,CSE,6.02,Male,49,58,2,37,3,51,85,31,66,4,13,0,1,1
12198,2,ECE,6.21,Female,88,136,5,17,5,128,96,26,47,10,8,0,9,0
12199,3,CSE,6.24,Female,93,124,1,36,3,51,73,16,75,16,6,2,2,1
12200,2,Mechanical,6.19,Male,56,76,5,28,5,89,30,18,80,2,17,2,8,1
12201,3,ECE,6.36,Female,95,45,1,38,5,194,96,33,75,19,7,4,1,0
12202,2,Mechanical,6.31,Male,82,189,3,30,2,18,74,47,70,19,17,0,1,0
12203,3,ECE,9.42,Female,57,148,4,38,2,123,37,18,73,10,4,2,3,0
12204,4,ECE,6.6,Male,74,87,2,3,6,55,77,29,66,17,10,0,9,1
12205,3,ECE,6.75,Male,90,64,6,15,3,46,88,47,50,13,10,2,0,0
12206,3,Civil,6.33,Male,59,75,3,37,5,107,83,15,58,11,12,1,0,0
12207,1,ECE,9.84,Male,52,190,1,30,6,138,91,5,52,19,1,2,9,1
12208,2,Mechanical,7.68,Female,47,165,4,39,4,94,38,15,79,14,8,4,5,1
12209,4,ECE,8.05,Male,74,87,5,30,6,106,59,46,74,11,10,2,7,0
12210,1,ECE,8.68,Male,72,173,1,26,4,92,33,48,82,10,16,0,8,1
12211,2,CSE,6.67,Male,99,175,2,38,3,45,38,10,64,4,1,3,4,1
12212,4,ECE,9.84,Male,58,50,5,16,2,169,61,32,95,4,14,0,4,0
12213,4,ECE,5.76,Female,83,54,1,35,3,148,47,11,47,18,19,2,1,1
12214,4,ECE,7.29,Male,96,128,5,10,1,176,69,15,96,2,2,1,5,1
12215,2,ECE,5.73,Male,96,27,5,38,5,184,85,26,80,17,16,1,2,0
12216,4,ECE,8.95,Male,64,131,5,14,1,48,39,13,83,18,5,3,9,0
12217,4,ECE,5.54,Female,91,63,4,15,1,139,35,24,78,19,18,4,0,0
12218,1,Civil,7.77,Male,97,179,6,5,6,197,30,16,55,9,8,3,1,0
12219,3,Mechanical,5.52,Male,96,181,6,30,6,168,87,28,47,1,9,1,2,1
12220,2,Civil,7.26,Female,41,45,2,37,4,165,85,9,57,18,13,4,6,0
12221,3,Mechanical,6.4,Male,45,103,6,22,5,108,44,47,92,12,16,2,7,1
12222,1,Civil,9.52,Female,74,34,4,34,2,181,70,30,51,2,10,1,6,1
12223,3,ECE,5.27,Male,41,177,5,19,2,27,98,23,46,19,2,0,7,1
12224,4,Civil,8.25,Male,47,109,4,39,6,52,38,12,61,10,7,2,5,1
12225,4,Mechanical,8.48,Female,47,162,2,12,3,24,62,7,64,13,5,2,5,0
12226,2,CSE,9.44,Male,75,158,3,16,1,170,66,5,70,1,13,0,3,1
12227,2,CSE,9.39,Female,85,95,6,2,3,177,84,43,85,5,11,3,5,1
12228,2,ECE,9.89,Male,78,87,3,23,6,20,61,8,93,11,6,0,2,1
12229,1,ECE,6.27,Male,81,166,1,7,4,73,69,16,85,0,14,2,2,1
12230,2,Mechanical,6.37,Female,94,179,3,35,1,93,62,39,53,5,3,0,0,1
12231,1,CSE,6.99,Male,75,82,5,36,5,167,99,17,99,5,14,0,6,0
12232,4,ECE,7.69,Female,60,94,6,36,3,162,70,26,85,15,8,1,3,0
12233,3,Civil,6.84,Male,64,148,4,7,6,20,92,43,97,15,17,2,0,1
12234,4,Civil,8.7,Female,73,24,3,15,6,139,58,33,44,16,2,2,2,0
12235,4,CSE,5.04,Female,70,130,2,32,6,157,35,31,46,7,9,0,4,0
12236,4,Mechanical,5.09,Male,56,26,5,17,5,68,51,20,83,6,17,4,9,0
12237,2,ECE,8.58,Female,69,198,1,34,4,24,34,7,65,9,11,2,0,0
12238,2,ECE,9.42,Male,98,33,2,3,4,44,94,40,44,15,19,0,8,1
12239,2,ECE,8.88,Male,57,79,4,29,3,118,82,14,57,1,14,1,5,1
12240,3,CSE,5.59,Male,68,15,5,25,1,68,91,39,74,15,5,4,1,1
12241,2,Civil,9.67,Male,85,15,5,19,6,116,92,49,61,3,14,4,8,1
12242,1,Mechanical,7.61,Female,90,34,4,1,6,77,65,16,48,15,3,3,1,1
12243,4,CSE,8.71,Male,61,157,6,38,4,103,84,47,47,4,1,0,4,1
12244,3,CSE,6.01,Female,76,100,6,38,3,119,84,5,53,16,7,2,9,1
12245,3,ECE,7.74,Male,58,28,3,37,3,60,82,47,71,2,19,4,3,1
12246,3,Civil,6.65,Female,55,44,5,15,4,103,44,35,46,18,16,0,2,0
12247,3,Mechanical,9.87,Female,43,46,6,39,6,92,57,15,88,14,19,4,3,0
12248,3,Mechanical,7.37,Female,93,188,4,10,5,58,99,42,45,7,15,3,3,1
12249,1,ECE,8.78,Female,91,149,6,3,5,115,53,6,60,6,17,1,9,1
12250,4,Mechanical,8.02,Male,77,166,6,36,5,136,47,24,85,1,8,0,6,0
12251,3,Civil,5.47,Female,91,129,4,33,6,196,63,35,78,18,4,1,0,0
12252,4,ECE,7.71,Male,96,100,3,29,1,74,82,30,64,16,8,0,4,1
12253,2,ECE,7.7,Female,75,115,5,10,2,83,82,38,59,19,18,1,0,1
12254,3,Civil,8.58,Male,40,54,1,5,2,37,71,11,93,16,10,4,7,0
12255,3,Mechanical,6.61,Male,73,166,4,36,5,139,86,24,55,7,13,3,1,0
12256,4,Civil,9.3,Female,70,109,6,23,6,41,59,34,66,3,15,0,2,1
12257,3,Mechanical,8.11,Female,74,107,5,36,2,106,53,8,65,19,15,3,1,0
12258,3,Mechanical,5.2,Female,84,62,1,8,2,50,44,27,64,10,3,0,1,1
12259,3,Mechanical,8.53,Male,50,167,2,10,3,154,31,32,76,5,4,4,7,1
12260,1,Civil,9.53,Female,98,182,6,35,1,45,54,13,91,13,2,1,1,1
12261,1,Civil,8.42,Male,57,97,4,13,5,54,31,17,95,15,8,3,2,0
12262,3,CSE,6.9,Female,45,114,3,26,3,10,42,13,73,14,2,2,1,0
12263,1,Civil,7.95,Female,93,130,5,18,3,193,50,36,97,9,10,2,6,1
12264,2,ECE,5.86,Male,83,51,2,31,2,62,71,21,74,5,11,1,7,0
12265,3,ECE,8.01,Male,64,52,3,29,3,131,99,25,96,7,13,2,3,1
12266,2,ECE,7.5,Male,82,24,4,1,1,52,48,44,97,0,2,3,2,1
12267,4,ECE,5.13,Female,50,168,5,27,4,175,45,29,50,13,14,0,1,0
12268,2,CSE,6.61,Male,74,43,1,28,1,49,65,26,61,14,10,4,6,1
12269,4,Civil,5.96,Female,53,26,2,23,4,116,98,16,93,15,8,0,5,0
12270,3,Civil,6.95,Female,70,11,6,15,5,178,41,25,97,5,11,3,3,1
12271,4,Mechanical,6.21,Female,69,105,2,21,4,196,32,28,72,3,15,4,4,1
12272,4,Civil,9.17,Female,60,129,2,28,6,144,82,31,96,6,11,0,1,1
12273,2,Mechanical,8.49,Female,88,182,4,27,4,107,59,49,43,17,17,3,5,1
12274,2,Mechanical,8.7,Female,42,68,3,12,5,156,42,20,57,13,10,0,0,1
12275,2,ECE,6.8,Male,60,47,4,4,4,158,53,10,76,15,9,1,7,1
12276,3,CSE,5.02,Male,62,65,2,28,2,149,93,36,93,1,15,1,8,0
12277,3,CSE,6.1,Male,49,127,4,15,4,89,45,12,59,11,9,1,2,0
12278,2,Civil,8.78,Female,99,23,5,13,6,97,40,34,73,8,3,4,7,1
12279,3,Mechanical,8.01,Male,71,112,4,10,4,160,88,46,92,16,16,2,7,0
12280,3,ECE,7.69,Male,73,41,6,15,4,131,78,35,67,14,4,2,0,0
12281,4,Mechanical,6.4,Female,96,18,6,23,5,91,88,39,82,15,4,1,8,1
12282,4,ECE,5.38,Male,50,138,4,1,2,184,73,39,83,8,16,0,1,1
12283,2,Mechanical,8.92,Male,66,161,4,21,6,181,97,18,45,8,19,4,2,1
12284,3,Civil,5.19,Female,68,31,5,22,4,21,68,49,89,1,17,0,7,0
12285,4,Civil,5.3,Female,42,88,3,21,4,174,96,36,46,9,14,0,6,1
