Lead_ID,College_Tier,Department,CGPA,Family_Income,Stage_Dropped,Time_to_First_Call,Followups,Call_Duration,Understands_Stipend,Understands_Experience,Primary_Concern,Trust_Score
L2006,2,Mechanical,5.34,3-6L,After Counselling,12,1,15,No,Yes,Difficulty,1
L2007,3,IT,7.51,10L+,After Understanding,43,1,10,No,No,Fee,7
L2008,1,ECE,7.5,<3L,After Application,31,3,8,No,No,Difficulty,2
L2009,2,CSE,8.53,6-10L,Before Counselling,11,3,23,No,No,Job,4
L2010,1,IT,8.72,3-6L,After Counselling,40,3,6,No,No,Fee,8
L2011,1,ECE,8.64,<3L,After Understanding,4,0,13,Yes,No,Job,6
L2012,4,Civil,7.05,3-6L,Before Counselling,18,2,19,No,No,Trust,4
L2013,1,IT,8.16,10L+,Before Counselling,29,2,20,Yes,No,Trust,7
L2014,3,Civil,7.88,10L+,After Understanding,47,0,17,No,No,Time,7
L2015,2,Mechanical,7.11,6-10L,After Counselling,39,1,13,No,No,Fee,1
L2016,2,Civil,7.99,<3L,After Understanding,47,4,7,Yes,No,Difficulty,1
L2017,4,IT,9.74,6-10L,Before Counselling,31,4,2,No,No,Fee,5
L2018,1,Civil,5.96,3-6L,Before Counselling,28,1,13,Yes,No,Trust,7
L2019,3,CSE,9.53,<3L,After Application,27,4,12,No,Yes,Job,6
L2020,4,IT,5.27,<3L,After Counselling,30,3,12,No,No,Time,1
L2021,3,ECE,6.54,<3L,After Understanding,42,2,10,Yes,No,Difficulty,7
L2022,4,Civil,6.44,<3L,After Counselling,11,3,3,No,Yes,Job,1
L2023,1,CSE,8.13,6-10L,After Counselling,14,4,22,Yes,Yes,Difficulty,2
L2024,2,Mechanical,5.66,<3L,Before Counselling,4,4,9,Yes,No,Time,7
L2025,2,Mechanical,9.41,<3L,After Application,36,2,2,Yes,No,Time,1
L2026,3,Civil,9.14,<3L,After Understanding,1,3,2,No,Yes,Difficulty,5
L2027,4,Mechanical,8.26,3-6L,After Understanding,44,2,13,No,No,Trust,3
L2028,2,ECE,7.29,<3L,After Application,39,4,5,No,No,Job,4
L2029,3,IT,9.66,<3L,After Application,37,2,2,No,No,Job,8
L2030,1,CSE,9.15,<3L,Before Counselling,33,2,13,No,Yes,Fee,9
L2031,3,Civil,7.5,3-6L,Before Counselling,21,4,15,Yes,No,Job,6
L2032,2,Mechanical,8.51,<3L,After Understanding,24,2,2,Yes,No,Trust,2
L2033,4,IT,7.83,3-6L,After Application,40,3,13,Yes,No,Trust,2
L2034,3,ECE,7.94,<3L,After Counselling,13,4,6,Yes,No,Difficulty,9
L2035,2,Mechanical,6.65,<3L,After Counselling,34,2,3,No,No,Fee,9
L2036,1,Mechanical,7.31,<3L,After Application,38,1,5,Yes,No,Job,7
L2037,1,CSE,5.39,<3L,After Understanding,29,3,12,No,No,Job,4
L2038,2,ECE,6.79,<3L,After Counselling,36,3,23,Yes,No,Time,4
L2039,2,ECE,8.48,<3L,After Counselling,40,3,19,No,Yes,Difficulty,2
L2040,4,Civil,9.77,<3L,After Application,47,0,20,No,No,Fee,6
L2041,3,CSE,9.82,6-10L,Before Counselling,5,4,19,Yes,No,Trust,7
L2042,3,Civil,7.78,<3L,After Counselling,20,0,21,Yes,No,Job,7
L2043,1,CSE,8.03,6-10L,Before Counselling,29,2,16,No,No,Job,6
L2044,4,ECE,5.93,6-10L,After Counselling,11,4,22,Yes,No,Time,6
L2045,3,CSE,8.48,6-10L,After Understanding,8,3,16,Yes,No,Time,5
L2046,1,CSE,5.35,<3L,Before Counselling,28,3,10,Yes,No,Job,8
L2047,3,CSE,6.42,6-10L,After Understanding,41,3,24,No,Yes,Job,5
L2048,3,IT,8.34,<3L,Before Counselling,18,3,9,No,No,Time,9
L2049,1,IT,6.55,<3L,After Application,30,2,24,No,Yes,Trust,7
L2050,2,ECE,5.25,<3L,After Application,14,1,11,No,No,Job,2
L2051,2,CSE,9.16,10L+,After Counselling,9,4,9,No,No,Difficulty,3
L2052,1,ECE,6.55,<3L,After Understanding,10,1,12,No,Yes,Job,8
L2053,4,IT,5.32,10L+,Before Counselling,25,4,22,No,Yes,Difficulty,9
L2054,4,CSE,5.37,<3L,After Understanding,27,3,20,Yes,No,Time,8
L2055,3,Civil,6.26,10L+,After Understanding,2,0,13,No,No,Trust,2
L2056,2,IT,5.89,10L+,After Counselling,3,2,8,No,No,Fee,5
L2057,2,IT,8.87,10L+,After Application,29,4,2,No,No,Fee,9
L2058,3,IT,6.61,3-6L,Before Counselling,37,3,4,No,No,Fee,8
L2059,3,CSE,9.02,6-10L,After Counselling,27,0,24,No,No,Time,4
L2060,1,Mechanical,5.87,10L+,After Understanding,4,3,14,No,No,Time,7
L2061,3,Civil,7.46,<3L,After Application,35,2,5,No,No,Job,3
L2062,4,Civil,8.44,3-6L,After Application,27,0,24,No,Yes,Trust,3
L2063,2,ECE,8.26,6-10L,Before Counselling,19,4,11,No,No,Trust,3
L2064,1,CSE,8.01,<3L,After Application,10,4,7,No,Yes,Job,6
L2065,3,IT,9.62,6-10L,After Understanding,26,4,5,No,No,Trust,9
L2066,2,Mechanical,6.14,<3L,After Application,7,4,24,No,Yes,Trust,3
L2067,2,CSE,7.47,3-6L,After Understanding,27,0,9,No,No,Job,3
L2068,1,CSE,9.42,<3L,Before Counselling,30,2,15,No,Yes,Time,8
L2069,2,Mechanical,5.39,<3L,After Understanding,12,0,24,No,No,Fee,8
L2070,3,IT,5.28,<3L,After Application,40,4,19,No,No,Job,7
L2071,3,CSE,6.17,6-10L,After Application,5,2,9,No,Yes,Job,4
L2072,2,Civil,8.17,<3L,Before Counselling,13,1,6,No,No,Fee,1
L2073,4,Civil,6.3,6-10L,Before Counselling,41,1,15,No,Yes,Fee,5
L2074,4,Mechanical,5.95,6-10L,After Application,4,0,23,No,No,Difficulty,9
L2075,4,IT,7.29,3-6L,Before Counselling,2,4,16,Yes,No,Difficulty,7
L2076,2,Mechanical,8.07,<3L,After Understanding,37,1,21,No,Yes,Difficulty,3
L2077,2,CSE,6.24,<3L,After Counselling,34,1,18,No,Yes,Time,8
L2078,4,Civil,6.5,3-6L,After Understanding,6,3,5,Yes,No,Job,5
L2079,3,ECE,8.07,<3L,After Understanding,26,3,22,No,No,Difficulty,2
L2080,1,Mechanical,9.73,3-6L,Before Counselling,11,2,21,No,Yes,Time,2
L2081,1,ECE,8.37,10L+,After Counselling,42,2,14,No,Yes,Fee,6
L2082,2,ECE,8.91,<3L,After Application,1,4,16,No,No,Difficulty,3
L2083,4,Civil,6.83,3-6L,Before Counselling,34,1,10,No,Yes,Job,6
L2084,3,Mechanical,6.36,10L+,After Understanding,21,0,18,Yes,No,Trust,3
L2085,2,ECE,7.27,6-10L,After Counselling,10,0,4,No,No,Time,4
L2086,1,CSE,9.04,6-10L,Before Counselling,5,3,10,No,No,Time,6
L2087,3,IT,7.28,6-10L,After Understanding,26,2,24,No,Yes,Fee,7
L2088,4,IT,9.23,<3L,After Understanding,44,4,22,No,Yes,Fee,1
L2089,2,Civil,9.94,6-10L,After Application,19,3,12,Yes,No,Fee,9
L2090,3,Mechanical,5.36,10L+,After Application,21,3,23,No,No,Difficulty,7
L2091,4,Mechanical,5.23,3-6L,After Counselling,34,4,21,No,No,Fee,9
L2092,2,IT,5.75,<3L,After Understanding,29,4,22,No,No,Trust,1
L2093,3,CSE,6.92,3-6L,After Understanding,38,1,6,Yes,No,Time,6
L2094,2,IT,5.66,<3L,After Application,15,4,19,No,No,Time,3
L2095,3,IT,9.35,<3L,After Understanding,40,4,13,Yes,No,Fee,4
L2096,3,Mechanical,5.12,3-6L,After Application,16,3,20,No,Yes,Job,3
L2097,3,ECE,6.58,3-6L,After Understanding,18,3,6,No,Yes,Time,5
L2098,3,CSE,5.92,3-6L,After Application,1,0,13,Yes,Yes,Difficulty,2
L2099,2,Mechanical,9.66,<3L,After Application,11,0,7,No,Yes,Job,2
L2100,4,IT,8.35,6-10L,After Counselling,36,0,18,Yes,Yes,Job,7
L2101,3,ECE,9.56,<3L,After Understanding,32,4,15,No,Yes,Trust,4
L2102,1,CSE,9.86,<3L,After Understanding,28,1,4,Yes,Yes,Fee,4
L2103,3,Civil,7.49,3-6L,After Application,6,3,2,Yes,No,Difficulty,8
L2104,3,CSE,6.17,<3L,After Understanding,7,2,24,Yes,No,Job,7
L2105,2,CSE,5.97,<3L,After Application,40,1,14,No,No,Job,2
L2106,4,IT,6.11,<3L,After Counselling,24,2,19,Yes,Yes,Fee,5
L2107,4,IT,8.54,6-10L,After Counselling,10,4,11,No,No,Difficulty,3
L2108,2,Civil,5.2,3-6L,After Application,30,2,24,No,No,Fee,2
L2109,4,Civil,5.26,<3L,Before Counselling,17,0,20,No,No,Difficulty,5
L2110,1,Civil,8.04,<3L,After Counselling,44,3,20,No,No,Fee,3
L2111,2,Mechanical,8.21,3-6L,After Understanding,8,1,18,Yes,Yes,Fee,3
L2112,1,Mechanical,8.33,6-10L,After Application,12,0,8,No,Yes,Fee,8
L2113,4,IT,6.86,3-6L,After Application,26,3,9,Yes,No,Trust,3
L2114,3,IT,9.03,6-10L,After Counselling,17,0,17,No,Yes,Fee,7
L2115,1,Civil,7.67,3-6L,After Application,35,1,17,No,No,Job,8
L2116,2,Mechanical,5.53,6-10L,After Counselling,46,4,17,No,Yes,Trust,5
L2117,3,ECE,8.99,6-10L,After Application,44,2,21,Yes,Yes,Fee,5
L2118,1,Mechanical,9.77,6-10L,After Counselling,5,4,10,Yes,Yes,Difficulty,3
L2119,4,IT,5.3,10L+,After Understanding,45,2,14,No,Yes,Time,7
L2120,4,Mechanical,6.96,3-6L,Before Counselling,11,2,5,Yes,No,Trust,6
L2121,3,IT,7.44,10L+,Before Counselling,16,1,11,No,No,Difficulty,7
L2122,4,Civil,5.73,3-6L,Before Counselling,42,1,22,No,Yes,Trust,4
L2123,2,Civil,9.34,6-10L,Before Counselling,30,4,23,Yes,No,Difficulty,3
L2124,4,Civil,6.42,<3L,After Counselling,40,3,10,Yes,Yes,Job,7
L2125,3,ECE,8.92,3-6L,After Application,6,3,19,No,Yes,Difficulty,3
L2126,3,ECE,8.35,6-10L,Before Counselling,20,4,13,No,Yes,Job,3
L2127,1,IT,7.99,<3L,After Application,20,2,11,No,No,Difficulty,4
L2128,4,CSE,5.96,3-6L,After Counselling,24,1,18,Yes,No,Trust,1
L2129,2,ECE,6.1,6-10L,After Counselling,27,4,13,Yes,No,Time,2
L2130,1,IT,5.24,<3L,Before Counselling,3,3,3,No,Yes,Trust,3
L2131,1,Mechanical,6.2,3-6L,After Understanding,24,2,15,No,No,Job,6
L2132,3,Civil,6.73,3-6L,Before Counselling,10,3,7,No,No,Difficulty,4
L2133,3,Civil,9.17,3-6L,After Application,25,2,12,No,No,Difficulty,9
L2134,3,Civil,6.83,<3L,Before Counselling,28,3,15,Yes,Yes,Difficulty,7
L2135,4,IT,8.77,<3L,After Counselling,18,0,24,No,No,Time,5
L2136,1,Civil,7.2,<3L,After Counselling,42,2,15,No,No,Trust,9
L2137,3,ECE,8.92,<3L,After Application,45,2,7,Yes,Yes,Trust,7
L2138,1,Mechanical,9.88,<3L,After Application,14,2,2,No,Yes,Difficulty,6
L2139,4,Civil,6.2,6-10L,After Application,1,0,18,Yes,No,Difficulty,4
L2140,4,IT,9.31,3-6L,Before Counselling,20,0,18,No,No,Difficulty,5
L2141,3,Mechanical,8.11,6-10L,Before Counselling,47,3,18,No,Yes,Trust,6
L2142,3,Civil,9.09,<3L,After Understanding,25,1,11,No,Yes,Time,1
L2143,2,CSE,8.26,3-6L,After Application,12,3,11,No,Yes,Difficulty,2
L2144,2,Civil,7.12,<3L,After Understanding,39,2,15,No,No,Difficulty,2
L2145,4,ECE,6.14,6-10L,After Understanding,46,2,2,No,Yes,Time,7
L2146,2,Mechanical,5.35,6-10L,After Counselling,9,3,3,No,No,Time,3
L2147,2,ECE,7.68,6-10L,After Understanding,9,4,19,No,No,Difficulty,4
L2148,2,CSE,9.95,<3L,After Counselling,42,1,21,Yes,No,Job,9
L2149,4,CSE,8.69,6-10L,After Application,41,0,4,No,No,Time,5
L2150,2,ECE,6.64,3-6L,After Counselling,25,1,5,No,No,Time,3
L2151,1,Mechanical,9.14,6-10L,After Application,30,4,6,No,No,Trust,7
L2152,3,CSE,8.84,3-6L,Before Counselling,40,3,21,Yes,No,Fee,5
L2153,4,CSE,6.41,3-6L,After Understanding,28,3,4,No,Yes,Difficulty,7
L2154,1,Civil,5.07,<3L,After Application,2,2,4,No,No,Fee,9
L2155,2,IT,5.59,3-6L,Before Counselling,25,3,5,Yes,Yes,Fee,1
L2156,1,CSE,9.39,<3L,Before Counselling,18,4,7,No,No,Difficulty,6
L2157,2,Mechanical,9.18,<3L,After Application,24,3,8,Yes,No,Trust,9
L2158,2,Mechanical,6.48,<3L,After Counselling,18,3,5,No,No,Time,1
L2159,3,Civil,6.43,10L+,After Application,27,4,16,No,No,Trust,6
L2160,3,Mechanical,8.96,<3L,After Understanding,44,0,7,No,No,Trust,3
L2161,3,Civil,9.69,6-10L,Before Counselling,35,1,6,Yes,No,Difficulty,8
L2162,2,CSE,8.9,10L+,After Counselling,34,3,9,No,Yes,Job,7
L2163,4,CSE,8.03,10L+,After Application,38,1,7,Yes,No,Time,4
L2164,2,CSE,6.21,6-10L,After Application,6,1,18,Yes,No,Time,4
L2165,4,CSE,7.63,6-10L,Before Counselling,16,2,17,No,Yes,Difficulty,8
L2166,3,IT,6.17,<3L,After Application,23,0,12,No,No,Job,6
L2167,1,IT,9.04,<3L,After Understanding,28,1,2,No,No,Job,7
L2168,3,CSE,6.93,3-6L,After Counselling,13,2,15,Yes,No,Fee,5
L2169,2,Mechanical,9.17,3-6L,After Understanding,12,4,14,No,No,Fee,4
L2170,3,Civil,6.91,<3L,Before Counselling,11,4,11,No,Yes,Trust,1
L2171,1,ECE,9.12,3-6L,After Counselling,47,4,11,No,No,Time,7
L2172,1,Civil,6.67,3-6L,Before Counselling,22,4,23,No,Yes,Time,4
L2173,4,ECE,7.2,6-10L,Before Counselling,31,4,9,No,Yes,Time,5
L2174,2,ECE,8.08,3-6L,After Understanding,27,2,10,No,No,Trust,5
L2175,4,CSE,5.35,3-6L,After Counselling,27,0,5,No,No,Job,2
L2176,2,ECE,9.74,3-6L,Before Counselling,40,0,12,No,No,Job,2
L2177,3,CSE,7.87,3-6L,After Understanding,26,2,24,No,No,Time,9
L2178,3,IT,7.54,10L+,After Understanding,7,2,10,Yes,No,Job,6
L2179,3,Mechanical,9.2,<3L,After Counselling,11,3,13,No,Yes,Time,8
L2180,2,ECE,9.33,3-6L,After Application,22,1,14,Yes,No,Job,6
L2181,2,Mechanical,7.61,3-6L,After Application,40,4,9,Yes,No,Difficulty,3
L2182,1,CSE,9.64,3-6L,Before Counselling,19,1,14,No,No,Fee,3
L2183,2,ECE,5.32,<3L,After Application,38,3,2,No,No,Difficulty,5
L2184,3,Civil,5.57,<3L,After Counselling,20,0,23,Yes,No,Fee,3
L2185,4,IT,7.98,<3L,After Application,19,4,12,No,Yes,Job,2
L2186,4,IT,6.77,<3L,After Counselling,19,0,3,No,No,Difficulty,4
L2187,3,ECE,7.32,6-10L,Before Counselling,36,2,6,No,Yes,Time,4
L2188,3,IT,6.64,3-6L,After Application,47,1,12,No,No,Difficulty,9
L2189,3,Civil,7.02,<3L,After Counselling,27,0,5,No,No,Job,7
L2190,2,Mechanical,9.11,<3L,After Counselling,17,3,9,No,No,Job,8
L2191,4,Civil,7.97,<3L,After Counselling,18,0,13,No,Yes,Fee,1
L2192,3,IT,9.99,10L+,After Understanding,20,4,4,Yes,No,Difficulty,7
L2193,3,Mechanical,8.93,3-6L,Before Counselling,44,4,18,No,No,Job,9
L2194,1,Civil,6.37,10L+,After Counselling,42,1,24,No,Yes,Difficulty,9
L2195,2,CSE,6.32,<3L,After Understanding,41,2,9,No,Yes,Trust,5
L2196,2,CSE,6.68,6-10L,After Understanding,8,4,7,No,Yes,Job,1
L2197,4,Mechanical,9.22,<3L,After Counselling,40,3,5,No,No,Fee,6
L2198,3,Mechanical,5.14,<3L,Before Counselling,11,1,5,No,No,Fee,3
L2199,2,Mechanical,6.15,<3L,After Application,30,4,8,Yes,No,Time,7
L2200,4,CSE,9.52,3-6L,After Understanding,12,3,11,No,Yes,Job,8
L2201,1,Civil,8.2,<3L,After Counselling,23,0,7,No,Yes,Time,6
L2202,2,Mechanical,6.13,3-6L,Before Counselling,6,3,5,No,Yes,Fee,2
L2203,1,CSE,6.1,6-10L,Before Counselling,35,1,22,No,No,Job,9
L2204,3,Mechanical,9.31,<3L,After Counselling,15,4,11,No,No,Trust,7
L2205,4,Mechanical,9.47,<3L,After Understanding,38,2,21,No,No,Difficulty,9
L2206,2,Mechanical,6.28,6-10L,After Application,28,2,18,No,No,Job,2
L2207,4,CSE,7.1,3-6L,Before Counselling,7,3,21,No,Yes,Time,6
L2208,2,Civil,9.17,6-10L,After Application,6,3,7,No,Yes,Job,9
L2209,4,CSE,8.86,<3L,Before Counselling,27,3,12,Yes,Yes,Fee,8
L2210,3,CSE,9.07,<3L,Before Counselling,2,4,19,No,Yes,Fee,5
L2211,4,Mechanical,7.59,<3L,Before Counselling,6,2,24,No,No,Fee,2
L2212,1,ECE,9.56,10L+,After Understanding,32,2,10,No,No,Difficulty,7
L2213,4,ECE,6.63,6-10L,After Understanding,29,1,13,Yes,No,Job,8
L2214,3,ECE,5.78,10L+,After Counselling,34,1,12,No,Yes,Fee,8
L2215,2,CSE,8.54,3-6L,After Application,1,0,19,Yes,Yes,Fee,2
L2216,4,Mechanical,7.7,6-10L,After Application,15,4,24,No,No,Trust,4
L2217,2,ECE,9.27,3-6L,After Counselling,10,3,3,No,Yes,Fee,8
L2218,4,IT,5.41,3-6L,After Understanding,10,1,17,No,No,Time,4
L2219,1,IT,9.22,6-10L,After Application,10,0,10,No,Yes,Fee,7
L2220,3,IT,6.47,<3L,After Counselling,37,0,17,No,Yes,Time,4
L2221,3,Civil,8.27,<3L,Before Counselling,32,2,13,No,No,Difficulty,9
L2222,1,Mechanical,5.2,<3L,After Application,36,4,18,No,No,Difficulty,9
L2223,2,CSE,8.05,6-10L,After Understanding,25,4,14,No,Yes,Job,4
L2224,1,CSE,8.59,<3L,After Application,15,3,5,No,No,Trust,3
L2225,2,Mechanical,6.84,<3L,Before Counselling,9,4,14,Yes,Yes,Job,4
L2226,2,Civil,6.08,10L+,After Understanding,16,3,13,No,Yes,Fee,9
L2227,3,Mechanical,7.69,<3L,After Understanding,41,4,3,No,No,Difficulty,7
L2228,2,Civil,9.17,<3L,After Counselling,19,2,18,No,No,Time,4
L2229,2,ECE,6.62,3-6L,After Understanding,46,0,16,No,Yes,Job,9
L2230,3,ECE,6.26,6-10L,After Counselling,44,4,14,Yes,Yes,Difficulty,9
L2231,1,Civil,6.39,<3L,After Understanding,12,4,3,Yes,No,Time,1
L2232,4,Mechanical,9.75,3-6L,Before Counselling,35,2,7,No,Yes,Time,9
L2233,4,ECE,6.8,<3L,Before Counselling,43,1,22,No,No,Fee,8
L2234,3,Mechanical,5.02,3-6L,Before Counselling,5,3,13,Yes,Yes,Job,3
L2235,3,ECE,8.91,<3L,Before Counselling,38,1,2,Yes,Yes,Time,8
L2236,4,Mechanical,8.5,<3L,Before Counselling,6,0,16,No,No,Difficulty,4
L2237,1,Mechanical,5.64,3-6L,After Application,14,1,4,No,No,Job,2
L2238,1,IT,9.92,10L+,Before Counselling,12,0,11,No,Yes,Fee,6
L2239,2,Civil,8.04,6-10L,After Understanding,22,3,7,No,No,Fee,2
L2240,3,CSE,7.5,10L+,After Counselling,45,2,6,No,Yes,Difficulty,7
L2241,1,Civil,6.91,3-6L,After Application,41,0,23,No,No,Time,1
L2242,3,Mechanical,9.49,<3L,After Understanding,4,3,9,No,Yes,Fee,4
L2243,4,Mechanical,6.22,<3L,Before Counselling,43,2,7,No,No,Fee,8
L2244,4,Civil,6.43,10L+,Before Counselling,18,1,12,No,No,Time,7
L2245,3,Mechanical,5.61,3-6L,After Understanding,31,1,15,Yes,No,Time,7
L2246,1,ECE,8.8,10L+,After Application,35,0,22,Yes,No,Time,7
L2247,4,Mechanical,7.98,<3L,After Counselling,4,4,21,Yes,Yes,Trust,7
L2248,3,Civil,8.05,<3L,After Counselling,9,4,6,No,No,Trust,7
L2249,1,Civil,6.09,<3L,After Counselling,45,2,14,No,Yes,Time,7
L2250,1,Civil,8.26,<3L,After Counselling,15,1,10,No,Yes,Time,5
L2251,4,IT,8.83,<3L,Before Counselling,42,3,11,No,No,Difficulty,7
L2252,3,IT,6.79,3-6L,After Application,21,2,12,No,No,Fee,5
L2253,4,IT,9.01,3-6L,Before Counselling,32,0,7,No,Yes,Job,7
L2254,4,IT,6.74,<3L,After Application,9,0,22,No,No,Trust,4
L2255,3,IT,8.79,<3L,After Counselling,32,2,6,No,No,Trust,8
L2256,3,IT,5.17,6-10L,After Understanding,16,3,6,No,No,Time,7
L2257,2,IT,7.76,3-6L,After Understanding,45,1,17,Yes,No,Time,6
L2258,2,Civil,9.85,3-6L,Before Counselling,5,1,9,No,Yes,Time,6
L2259,2,CSE,9.91,3-6L,After Understanding,42,3,16,No,No,Job,5
L2260,3,IT,6.41,6-10L,Before Counselling,31,1,16,Yes,Yes,Trust,2
L2261,3,Civil,7.21,3-6L,Before Counselling,25,4,10,Yes,No,Job,6
L2262,4,CSE,5.31,10L+,After Application,1,4,16,Yes,No,Fee,8
L2263,2,IT,9.37,3-6L,After Counselling,3,3,9,No,No,Job,2
L2264,3,CSE,7.84,<3L,After Counselling,21,4,15,No,No,Difficulty,6
L2265,3,CSE,6.93,<3L,After Counselling,28,2,8,No,Yes,Trust,2
L2266,3,ECE,5.56,3-6L,After Counselling,3,1,24,No,No,Job,8
L2267,3,Mechanical,9.73,3-6L,After Application,42,2,13,Yes,No,Trust,4
L2268,2,ECE,7.65,3-6L,After Counselling,32,3,2,No,No,Time,8
L2269,3,CSE,6.41,<3L,After Counselling,32,4,16,No,Yes,Job,6
L2270,1,Civil,6.75,3-6L,After Understanding,30,2,8,Yes,No,Trust,8
L2271,2,IT,6.35,6-10L,After Counselling,13,2,16,Yes,Yes,Job,9
L2272,2,Mechanical,8.01,3-6L,After Counselling,34,0,11,No,No,Job,7
L2273,3,IT,9.65,3-6L,Before Counselling,4,2,7,No,Yes,Job,1
L2274,4,Civil,9.28,10L+,Before Counselling,18,4,17,No,Yes,Difficulty,1
L2275,3,Mechanical,7.3,3-6L,After Counselling,32,1,15,Yes,No,Difficulty,1
L2276,3,ECE,9.13,<3L,Before Counselling,14,1,13,No,No,Job,2
L2277,3,CSE,7.12,6-10L,After Understanding,32,1,18,No,No,Job,3
L2278,3,Civil,6.26,<3L,After Understanding,6,4,11,No,No,Trust,6
L2279,1,CSE,9.92,6-10L,After Understanding,43,1,11,No,Yes,Time,9
L2280,2,CSE,6.52,<3L,After Application,17,1,9,Yes,Yes,Fee,8
L2281,2,IT,6.62,<3L,After Understanding,8,3,12,No,Yes,Time,3
L2282,2,Civil,9.95,<3L,After Counselling,35,3,19,No,No,Trust,2
L2283,1,CSE,5.67,<3L,After Understanding,24,0,14,No,No,Difficulty,7
L2284,1,ECE,8.8,<3L,After Understanding,3,0,21,No,No,Trust,9
L2285,2,Mechanical,9.68,<3L,After Understanding,17,2,17,Yes,No,Trust,8
L2286,4,Civil,7.56,6-10L,After Understanding,36,2,24,No,No,Fee,5
L2287,2,IT,5.01,6-10L,Before Counselling,40,2,15,Yes,No,Time,2
L2288,2,Civil,6.88,6-10L,After Understanding,17,0,13,Yes,No,Difficulty,5
L2289,1,IT,5.56,6-10L,After Understanding,30,1,14,No,No,Trust,6
L2290,3,Mechanical,7.08,3-6L,Before Counselling,25,2,14,No,Yes,Fee,7
L2291,2,ECE,8.95,6-10L,Before Counselling,22,1,17,No,Yes,Trust,9
L2292,2,CSE,7.19,3-6L,After Application,37,1,2,No,No,Trust,6
L2293,3,Civil,7.16,3-6L,After Counselling,11,0,13,No,No,Time,5
L2294,1,IT,7.78,6-10L,After Application,12,3,10,No,No,Time,7
L2295,1,Mechanical,7.91,<3L,Before Counselling,21,3,14,No,No,Fee,3
L2296,2,CSE,9.28,6-10L,Before Counselling,15,4,14,No,Yes,Trust,9
L2297,1,Mechanical,6.54,3-6L,Before Counselling,12,3,9,No,Yes,Trust,5
L2298,1,ECE,9.11,<3L,After Application,22,2,19,No,No,Trust,9
L2299,2,CSE,7.83,<3L,After Understanding,39,0,19,Yes,No,Job,3
L2300,4,CSE,6.5,<3L,After Counselling,35,1,10,No,No,Job,8
L2301,3,CSE,6.48,6-10L,After Counselling,42,0,2,No,No,Trust,7
L2302,3,IT,6.81,10L+,After Understanding,16,4,8,Yes,Yes,Time,4
L2303,2,CSE,8.11,<3L,After Counselling,33,4,14,No,No,Fee,6
L2304,4,Mechanical,6.15,<3L,After Understanding,43,4,16,Yes,No,Time,4
L2305,2,IT,9.6,<3L,After Application,14,1,3,No,Yes,Fee,3
L2306,1,CSE,7.87,6-10L,Before Counselling,18,4,9,Yes,Yes,Difficulty,6
L2307,3,Mechanical,9.6,<3L,After Understanding,44,4,21,Yes,No,Trust,7
L2308,1,Mechanical,5.23,10L+,After Understanding,16,4,6,No,Yes,Trust,8
L2309,2,Civil,6.71,3-6L,Before Counselling,40,1,10,No,Yes,Job,2
L2310,3,Mechanical,5.11,6-10L,Before Counselling,3,4,18,No,No,Difficulty,8
L2311,4,ECE,6.36,3-6L,After Counselling,43,2,22,No,No,Job,1
L2312,2,CSE,9.31,3-6L,After Understanding,26,0,15,No,Yes,Time,8
L2313,3,CSE,5.18,3-6L,Before Counselling,15,4,10,No,No,Job,8
L2314,4,CSE,7.18,6-10L,After Counselling,36,4,16,Yes,No,Fee,1
L2315,1,Mechanical,5.59,6-10L,After Application,27,0,23,Yes,No,Trust,1
L2316,2,Mechanical,7.08,3-6L,After Understanding,17,4,21,Yes,No,Time,7
L2317,2,CSE,9.19,3-6L,After Application,14,4,2,No,Yes,Difficulty,6
L2318,2,IT,8.12,10L+,Before Counselling,2,2,14,No,Yes,Trust,4
L2319,2,IT,8.68,10L+,Before Counselling,27,3,11,Yes,Yes,Time,2
L2320,4,ECE,6.75,3-6L,After Understanding,47,1,13,No,No,Difficulty,9
L2321,3,Civil,9.72,<3L,After Application,24,1,15,No,Yes,Fee,2
L2322,3,ECE,8.55,<3L,Before Counselling,40,0,7,No,No,Fee,4
L2323,2,CSE,7.11,6-10L,After Understanding,45,2,12,No,No,Difficulty,3
L2324,4,CSE,7.13,<3L,After Understanding,35,1,24,No,No,Trust,2
L2325,4,CSE,9.59,<3L,After Understanding,4,0,8,No,No,Fee,7
L2326,4,Civil,7.88,<3L,Before Counselling,26,0,21,No,Yes,Time,5
L2327,1,Mechanical,8.53,3-6L,Before Counselling,36,0,5,No,No,Trust,9
L2328,3,Civil,7.09,3-6L,After Understanding,4,1,22,No,No,Difficulty,4
L2329,1,ECE,6.12,<3L,After Counselling,34,3,13,Yes,No,Fee,2
L2330,2,Mechanical,8.62,<3L,After Understanding,13,0,3,Yes,Yes,Fee,6
L2331,1,Mechanical,8.04,6-10L,After Understanding,40,4,21,Yes,No,Job,1
L2332,3,ECE,7.51,10L+,After Understanding,41,3,15,Yes,Yes,Job,2
L2333,3,Mechanical,8.12,<3L,After Counselling,1,3,10,Yes,Yes,Trust,7
L2334,1,IT,6.04,<3L,After Application,1,4,23,No,Yes,Trust,7
L2335,2,ECE,8.97,3-6L,Before Counselling,9,1,15,No,No,Difficulty,5
L2336,2,ECE,9.74,6-10L,Before Counselling,11,1,7,No,No,Difficulty,6
L2337,2,IT,9.46,6-10L,After Application,16,2,24,Yes,No,Difficulty,4
