Student_ID,College_ID,Department,CGPA,Admission_Type,Skill_Program,Program_Duration,Bootcamps,Workshops,Hackathons,Internships,Projects,GenAI,ML,College_Tier,NAAC_Grade,NBA_Accredited,Placement_Probability,Placement_Status,Salary_LPA
7442,10,IT,6.22,Govt,1,22,2,7,6,2,6,1,0,3,A+,1,3.844,Not Placed,0
7443,39,CSE,5.77,Govt,1,7,2,7,5,1,2,0,3,3,A++,1,2.254,Not Placed,0
7444,49,CSE,9.62,Management,1,7,1,6,2,2,1,1,1,2,A,1,3.024,Not Placed,0
7445,42,CSE,8.32,Govt,1,29,3,0,4,2,4,0,1,2,A+,1,3.664,Not Placed,0
7446,10,Mechanical,8.71,Govt,1,14,3,8,1,0,7,2,0,3,A+,1,4.042000000000001,Not Placed,0
7447,44,CSE,5.47,Management,0,23,2,6,4,1,3,0,3,4,A+,1,2.294,Not Placed,0
7448,2,ECE,7.06,Govt,0,12,2,7,2,2,10,1,0,1,A++,1,5.012,Placed,8
7449,11,ECE,5.32,Management,0,6,1,2,0,0,1,1,0,3,A+,0,1.364,Not Placed,0
7450,2,Other,8.29,Management,1,21,4,5,1,1,8,1,3,1,A++,1,4.558,Not Placed,0
7451,41,CSE,7.45,Govt,0,16,0,5,6,2,1,0,0,3,A+,0,2.39,Not Placed,0
7452,26,ECE,7.26,Govt,0,26,1,9,1,0,10,1,0,2,A+,0,4.452,Not Placed,0
7453,48,CSE,9.51,Govt,1,28,4,6,6,0,9,0,0,2,A+,0,4.8020000000000005,Not Placed,0
7454,53,Mechanical,8.7,Govt,1,32,2,4,7,1,4,2,1,4,A+,1,3.44,Not Placed,0
7455,1,ECE,9.82,Management,1,28,4,5,7,1,1,1,0,4,A,0,2.7640000000000002,Not Placed,0
7456,48,Mechanical,5.23,Govt,0,25,0,2,2,1,8,1,1,2,A+,0,3.7459999999999996,Not Placed,0
7457,15,ECE,8.08,Management,1,27,1,5,4,2,5,2,1,1,A+,0,3.9160000000000004,Not Placed,0
7458,1,Civil,8.15,Management,0,19,4,1,0,1,4,0,3,4,A,0,3.13,Not Placed,0
7459,59,Civil,5.13,Govt,1,13,1,0,1,2,6,2,3,1,A++,0,3.626,Not Placed,0
7460,53,Other,8.94,Govt,0,23,2,1,5,2,2,2,3,4,A+,1,2.988,Not Placed,0
7461,29,Other,5.77,Govt,1,17,3,9,2,1,3,1,2,4,A+,1,2.554,Not Placed,0
7462,19,Other,8.51,Govt,1,35,0,0,5,0,1,2,0,3,B++,0,2.202,Not Placed,0
7463,37,Mechanical,5.19,Management,1,7,1,9,4,2,5,1,2,1,B++,1,3.3380000000000005,Not Placed,0
7464,27,ECE,8.07,Govt,1,23,0,4,5,1,4,2,3,2,A++,0,3.314,Not Placed,0
7465,24,Civil,7.6,Management,0,34,4,6,3,0,11,1,0,4,A,1,4.82,Not Placed,0
7466,31,CSE,7.42,Govt,1,25,3,8,7,1,2,0,0,1,B++,0,2.584,Not Placed,0
7467,9,IT,6.83,Management,1,8,3,3,7,2,2,1,0,2,A+,1,2.7660000000000005,Not Placed,0
7468,59,Civil,7.1,Govt,1,7,3,5,0,0,7,1,0,1,A++,0,3.72,Not Placed,0
7469,41,Civil,7.38,Management,1,11,1,8,4,0,8,1,3,3,A+,0,4.076,Not Placed,0
7470,39,CSE,6.49,Management,1,26,4,8,0,2,4,0,2,3,A++,1,3.2980000000000005,Not Placed,0
7471,32,Civil,9.68,Govt,0,30,2,4,0,2,6,0,1,4,A+,0,4.335999999999999,Not Placed,0
7472,12,Civil,9.83,Govt,1,11,4,9,6,0,2,2,0,3,A++,0,2.7660000000000005,Not Placed,0
7473,55,Civil,6.5,Management,1,18,4,1,5,2,9,0,3,4,B++,1,4.8,Not Placed,0
7474,40,Other,8.89,Govt,0,25,2,8,6,2,11,2,2,3,A,0,5.678,Placed,18
7475,53,Other,8.76,Govt,1,21,3,5,4,0,5,2,0,4,A+,1,3.452,Not Placed,0
7476,41,ECE,9.38,Management,1,14,2,9,2,1,9,1,2,3,A+,0,5.0760000000000005,Placed,18
7477,46,Other,5.02,Management,1,35,3,3,3,0,3,0,1,4,A+,1,2.104,Not Placed,0
7478,36,Civil,6.69,Govt,1,33,4,9,0,0,2,2,2,4,A+,0,2.1380000000000003,Not Placed,0
7479,53,IT,5.72,Govt,0,9,0,3,5,0,11,2,2,4,A+,1,4.444,Not Placed,0
7480,15,Other,6.95,Govt,1,29,3,9,4,2,7,2,3,1,A+,0,4.29,Not Placed,0
7481,44,ECE,7.88,Management,1,22,4,4,0,0,9,1,0,4,A+,1,4.476,Not Placed,0
7482,21,ECE,9.54,Govt,0,8,2,8,0,1,8,0,1,1,B++,0,4.608,Not Placed,0
7483,56,Mechanical,9.2,Govt,1,30,2,9,6,0,3,1,3,4,A++,0,2.94,Not Placed,0
7484,19,Civil,7.5,Govt,1,22,0,0,2,2,7,1,0,3,B++,0,4.4,Not Placed,0
7485,49,IT,5.12,Management,1,30,3,4,5,1,11,2,3,2,A,1,4.824,Not Placed,0
7486,42,IT,6.5,Management,1,25,0,9,2,0,9,0,1,2,A+,1,4.2,Not Placed,0
7487,26,Mechanical,5.53,Govt,1,21,4,8,0,1,6,2,2,2,A+,0,3.4059999999999997,Not Placed,0
7488,40,IT,8.25,Management,1,19,2,6,7,2,7,2,3,3,A,0,4.55,Not Placed,0
7489,15,ECE,8.48,Management,0,30,0,9,0,0,3,0,3,1,A+,0,2.596,Not Placed,0
7490,33,CSE,8.24,Govt,1,27,1,7,4,1,10,0,2,2,A+,0,5.148,Placed,19
7491,31,ECE,6.37,Govt,1,8,3,6,2,2,9,2,1,1,B++,0,4.774,Not Placed,0
7492,25,Other,9.6,Management,1,29,1,9,0,0,6,1,1,2,A,0,3.92,Not Placed,0
7493,24,CSE,7.94,Govt,1,11,4,7,0,0,2,2,2,4,A,1,2.3880000000000003,Not Placed,0
7494,1,IT,7.99,Management,0,29,1,4,0,0,5,1,2,4,A,0,3.098,Not Placed,0
7495,11,Civil,9.08,Govt,1,25,3,9,4,0,9,2,2,3,A+,0,4.716,Not Placed,0
7496,39,CSE,5.35,Govt,0,28,0,2,7,1,5,2,2,3,A++,1,2.87,Not Placed,0
7497,8,ECE,6.05,Govt,1,33,2,2,6,2,10,2,2,3,B++,1,5.01,Placed,8
7498,11,ECE,7.95,Management,1,14,1,4,0,1,10,2,1,3,A+,0,5.09,Placed,16
7499,25,Other,8.05,Management,1,10,4,8,5,2,7,0,1,2,A,0,4.510000000000001,Not Placed,0
7500,8,ECE,7.33,Govt,1,8,1,8,5,1,7,1,3,3,B++,1,4.066,Not Placed,0
7501,9,Other,8.9,Management,1,19,3,1,0,2,3,2,0,2,A+,1,3.4800000000000004,Not Placed,0
7502,31,ECE,6.73,Govt,1,6,2,2,5,0,8,2,0,1,B++,0,3.946,Not Placed,0
7503,56,Mechanical,5.06,Govt,1,7,1,6,4,0,3,1,1,4,A++,0,2.112,Not Placed,0
7504,33,IT,6.7,Govt,1,25,2,3,0,1,6,0,2,2,A+,0,3.6399999999999997,Not Placed,0
7505,47,Civil,9.83,Govt,1,13,1,2,5,2,10,0,2,3,B++,0,5.766,Placed,8
7506,19,Other,8.9,Management,0,34,0,2,0,1,11,2,3,3,B++,0,5.38,Placed,6
7507,38,Mechanical,6.59,Govt,1,33,3,3,0,2,6,2,3,1,A+,0,3.918,Not Placed,0
7508,59,IT,6.11,Govt,1,9,4,2,6,2,8,0,1,1,A++,0,4.422,Not Placed,0
7509,1,Other,9.05,Govt,1,14,0,7,5,0,3,2,3,4,A,0,2.91,Not Placed,0
7510,0,CSE,6.0,Govt,0,24,2,6,2,2,3,1,0,3,A,1,2.7,Not Placed,0
7511,50,Mechanical,7.9,Govt,0,8,2,7,3,2,3,2,0,3,B++,1,3.08,Not Placed,0
7512,59,Other,7.54,Govt,0,19,0,2,0,0,9,1,3,1,A++,0,4.208,Not Placed,0
7513,35,Mechanical,7.11,Management,0,32,2,4,2,2,7,0,2,1,A+,1,4.122,Not Placed,0
7514,23,Mechanical,7.13,Govt,0,24,2,6,5,0,4,2,3,4,B++,1,2.6260000000000003,Not Placed,0
7515,53,Mechanical,8.51,Management,0,20,2,7,5,1,7,2,3,4,A+,1,4.102,Not Placed,0
7516,26,CSE,5.51,Govt,0,34,2,7,7,2,8,1,2,2,A+,0,4.101999999999999,Not Placed,0
7517,1,ECE,6.98,Govt,1,9,2,7,0,1,10,0,3,4,A,0,4.896,Not Placed,0
7518,30,Mechanical,9.84,Govt,0,11,0,7,2,0,7,0,0,1,B++,0,4.068,Not Placed,0
7519,56,IT,8.89,Govt,1,10,1,8,3,2,7,2,0,4,A++,0,4.678,Not Placed,0
7520,13,ECE,5.11,Govt,1,32,1,2,5,0,4,1,2,3,A+,0,2.422,Not Placed,0
7521,1,CSE,7.24,Govt,0,12,0,4,0,0,1,0,0,4,A,0,1.7480000000000002,Not Placed,0
7522,28,Civil,5.59,Management,1,15,2,8,2,0,7,1,0,4,B++,0,3.418,Not Placed,0
7523,14,CSE,7.42,Govt,1,12,4,4,1,0,1,1,0,4,A++,0,1.984,Not Placed,0
7524,11,Civil,5.52,Management,1,26,3,8,1,0,5,1,2,3,A+,0,2.8040000000000003,Not Placed,0
7525,36,IT,6.95,Management,0,29,0,2,3,2,2,0,0,4,A+,0,2.5900000000000003,Not Placed,0
7526,27,Civil,7.72,Management,1,18,4,9,7,2,4,1,0,2,A++,0,3.544,Not Placed,0
7527,19,Other,6.84,Govt,1,10,2,3,0,0,8,0,2,3,B++,0,3.968,Not Placed,0
7528,38,Mechanical,7.89,Govt,1,33,2,8,1,1,8,2,2,1,A+,0,4.478,Not Placed,0
7529,23,ECE,9.93,Govt,0,15,1,5,6,0,10,2,2,4,B++,1,4.986,Not Placed,0
7530,20,Other,6.23,Management,1,13,1,1,4,0,9,2,3,2,A,1,4.146,Not Placed,0
7531,9,ECE,7.82,Govt,1,32,3,0,5,0,3,2,3,2,A+,1,2.664,Not Placed,0
7532,45,Mechanical,7.36,Govt,0,23,2,4,4,0,10,2,2,4,A+,0,4.472,Not Placed,0
7533,13,ECE,9.05,Govt,1,22,2,6,4,2,8,2,1,3,A+,0,5.01,Placed,5
7534,36,CSE,6.57,Management,1,18,0,8,0,0,5,1,2,4,A+,0,3.0140000000000002,Not Placed,0
7535,17,Mechanical,8.19,Govt,1,8,1,6,2,2,6,0,3,4,B++,0,4.2379999999999995,Not Placed,0
7536,23,Mechanical,8.46,Govt,1,15,4,5,4,2,9,0,2,4,B++,1,5.191999999999999,Placed,19
7537,13,ECE,9.88,Management,1,14,0,5,3,2,10,2,0,3,A+,0,5.776,Placed,5
7538,33,Other,5.76,Govt,1,26,0,9,3,1,8,2,3,2,A+,0,4.052,Not Placed,0
7539,57,Civil,9.99,Govt,1,30,2,7,0,2,2,1,2,1,A+,0,3.3980000000000006,Not Placed,0
7540,11,IT,8.61,Management,0,19,3,2,5,1,6,0,3,3,A+,0,3.8219999999999996,Not Placed,0
7541,21,Civil,7.28,Govt,0,26,1,2,4,1,7,1,3,1,B++,0,3.856,Not Placed,0
7542,55,CSE,6.32,Govt,1,13,3,4,1,2,6,1,1,4,B++,1,3.8640000000000003,Not Placed,0
7543,5,Mechanical,8.14,Govt,1,33,3,6,7,0,3,1,1,4,A+,1,2.728,Not Placed,0
7544,35,Mechanical,5.71,Management,0,12,0,3,1,2,2,1,0,1,A+,1,2.342,Not Placed,0
7545,44,CSE,9.73,Management,1,12,3,1,3,0,7,1,2,4,A+,1,4.246,Not Placed,0
7546,35,IT,5.92,Govt,1,33,0,2,4,1,9,0,0,1,A+,1,4.3839999999999995,Not Placed,0
7547,21,Mechanical,8.87,Govt,1,7,3,0,3,2,11,1,2,1,B++,0,5.874,Placed,12
7548,13,Civil,6.73,Govt,1,33,0,5,7,2,11,2,3,3,A+,0,5.446,Placed,18
7549,15,CSE,6.08,Govt,1,21,1,0,7,0,7,1,2,1,A+,0,3.5160000000000005,Not Placed,0
7550,35,Mechanical,9.04,Govt,0,32,3,5,2,1,10,1,2,1,A+,1,5.108,Placed,17
7551,55,Civil,9.44,Management,0,8,0,5,1,1,5,2,2,4,B++,1,3.6879999999999997,Not Placed,0
7552,24,CSE,5.03,Govt,0,30,2,9,6,2,2,2,2,4,A,1,2.206,Not Placed,0
7553,31,CSE,9.87,Management,0,17,3,0,2,1,10,2,1,1,B++,0,5.274,Placed,8
7554,32,CSE,7.11,Govt,0,7,0,9,5,2,5,2,3,4,A+,0,3.5220000000000002,Not Placed,0
7555,44,IT,5.48,Management,0,25,3,2,6,2,5,1,2,4,A+,1,3.196,Not Placed,0
7556,35,CSE,7.27,Management,1,34,2,5,5,2,7,0,3,1,A+,1,4.354,Not Placed,0
7557,19,Other,5.59,Govt,1,29,2,1,2,0,11,0,1,3,B++,0,4.618,Not Placed,0
7558,17,ECE,6.29,Govt,0,30,1,4,4,0,1,1,1,4,B++,0,1.558,Not Placed,0
7559,37,ECE,7.79,Govt,0,17,4,8,1,0,10,0,3,1,B++,1,4.558,Not Placed,0
7560,2,CSE,6.8,Govt,1,35,3,7,2,2,8,0,1,1,A++,1,4.56,Not Placed,0
7561,22,Mechanical,6.14,Management,1,6,2,1,0,2,11,2,0,2,A++,1,5.327999999999999,Placed,8
7562,31,ECE,5.98,Management,1,12,0,3,5,2,3,1,0,1,B++,0,2.8960000000000004,Not Placed,0
7563,44,Civil,8.18,Govt,0,17,2,4,5,2,10,1,3,4,A+,1,5.236,Placed,9
7564,58,Civil,9.55,Govt,0,31,0,4,6,1,1,2,3,3,B++,0,2.51,Not Placed,0
7565,15,Mechanical,5.28,Management,1,26,4,2,1,1,1,2,2,1,A+,0,1.856,Not Placed,0
7566,58,Civil,6.22,Govt,0,9,1,4,3,2,9,1,0,3,B++,0,4.544,Not Placed,0
7567,4,Other,8.33,Management,1,15,2,3,2,1,3,2,2,3,A,0,3.066,Not Placed,0
7568,3,Mechanical,9.94,Management,1,32,4,4,3,1,2,1,2,3,A++,0,3.088,Not Placed,0
7569,20,Civil,8.41,Management,0,7,2,0,4,2,7,1,3,2,A,1,4.382,Not Placed,0
7570,39,CSE,5.26,Govt,1,9,0,8,2,2,3,1,2,3,A++,1,2.7520000000000002,Not Placed,0
7571,50,Civil,5.89,Govt,1,22,4,3,3,1,11,2,0,3,B++,1,4.978,Not Placed,0
7572,13,CSE,6.74,Govt,1,16,2,4,3,1,11,1,0,3,A+,0,5.148,Placed,10
7573,38,Civil,5.79,Govt,0,30,4,1,7,2,10,1,3,1,A+,0,4.758,Not Placed,0
7574,30,Civil,5.91,Govt,1,16,2,2,7,2,5,0,3,1,B++,0,3.4820000000000007,Not Placed,0
7575,13,Civil,6.37,Management,1,16,4,8,1,0,3,1,1,3,A+,0,2.374,Not Placed,0
7576,5,CSE,6.86,Management,0,24,3,0,6,0,3,0,1,4,A+,1,2.2720000000000002,Not Placed,0
7577,11,Civil,6.96,Govt,1,9,2,9,6,0,2,1,1,3,A+,0,2.192,Not Placed,0
7578,15,Civil,7.5,Management,1,12,3,1,5,1,10,2,3,1,A+,0,5.0,Not Placed,0
7579,16,Other,9.64,Govt,1,23,3,2,1,2,9,1,2,4,B++,0,5.428,Placed,10
7580,44,IT,9.97,Govt,0,6,0,1,3,0,10,0,1,4,A+,1,4.994,Not Placed,0
7581,22,CSE,5.1,Govt,1,24,3,3,1,1,8,1,0,2,A++,1,3.92,Not Placed,0
7582,13,Other,7.47,Govt,1,19,2,6,5,2,9,1,1,3,A+,0,4.994,Not Placed,0
7583,6,ECE,8.76,Govt,0,17,4,2,1,0,4,0,2,1,B++,1,2.952,Not Placed,0
7584,45,Mechanical,5.37,Management,0,26,2,7,4,2,2,1,1,4,A+,0,2.274,Not Placed,0
7585,31,IT,9.71,Govt,1,22,2,7,2,2,5,2,2,1,B++,0,4.242,Not Placed,0
7586,14,Other,9.69,Management,1,7,2,3,3,0,1,2,0,4,A++,0,2.438,Not Placed,0
7587,43,Other,6.04,Govt,1,33,4,1,5,1,6,2,3,4,B++,1,3.508,Not Placed,0
7588,16,Civil,8.93,Govt,0,18,4,4,1,2,11,0,1,4,B++,0,5.686,Placed,17
7589,40,ECE,7.91,Govt,1,20,2,0,1,0,5,1,3,3,A,0,3.282,Not Placed,0
7590,53,ECE,5.17,Govt,1,28,2,8,1,2,10,0,3,4,A+,1,4.834,Not Placed,0
7591,46,Civil,6.49,Management,1,21,4,0,4,2,8,2,3,4,A+,1,4.498,Not Placed,0
7592,43,Other,6.32,Management,1,12,0,1,2,2,2,2,1,4,B++,1,2.6640000000000006,Not Placed,0
7593,33,Other,9.4,Govt,1,11,1,6,5,1,11,2,2,2,A+,0,5.68,Placed,6
7594,4,Civil,9.49,Govt,0,7,2,6,1,0,10,2,3,3,A,0,4.898,Not Placed,0
7595,44,IT,5.17,Management,0,7,1,0,0,1,3,1,3,4,A+,1,2.234,Not Placed,0
7596,26,CSE,8.71,Govt,0,14,3,7,7,2,4,2,0,2,A+,0,3.5420000000000003,Not Placed,0
7597,51,IT,5.6,Govt,1,17,4,7,5,1,6,0,1,2,A,0,3.42,Not Placed,0
7598,22,CSE,8.95,Govt,0,14,3,6,2,2,1,1,1,2,A++,1,2.69,Not Placed,0
7599,39,ECE,9.23,Govt,1,33,3,7,3,1,9,0,2,3,A++,1,5.045999999999999,Placed,7
7600,58,Mechanical,5.3,Management,1,6,4,8,7,1,2,0,1,3,B++,0,2.16,Not Placed,0
7601,13,Civil,6.63,Management,1,29,4,8,3,2,1,1,2,3,A+,0,2.426,Not Placed,0
7602,14,IT,6.9,Govt,1,7,3,3,0,0,8,0,1,4,A++,0,3.9800000000000004,Not Placed,0
7603,42,ECE,9.78,Management,1,12,0,1,0,2,1,2,2,2,A+,1,3.056,Not Placed,0
7604,32,IT,6.85,Management,1,31,0,9,1,1,10,2,1,4,A+,0,4.87,Not Placed,0
7605,52,Other,6.28,Management,1,8,0,7,0,1,8,2,0,3,B++,0,4.156,Not Placed,0
7606,30,CSE,8.1,Govt,1,25,1,5,3,0,8,1,3,1,B++,0,4.22,Not Placed,0
7607,34,Civil,5.79,Govt,1,10,0,8,1,1,5,2,3,2,A+,0,3.1580000000000004,Not Placed,0
7608,16,Other,8.13,Management,0,16,4,0,1,1,2,0,3,4,B++,0,2.5260000000000002,Not Placed,0
7609,27,CSE,7.29,Govt,1,32,1,3,7,2,11,0,0,2,A++,0,5.558,Placed,9
7610,18,Other,8.66,Govt,1,17,1,5,4,0,11,1,3,4,A,0,5.232,Placed,15
7611,45,CSE,7.89,Govt,0,6,0,2,3,0,11,0,2,4,A+,0,4.878,Not Placed,0
7612,53,CSE,5.88,Govt,1,20,0,6,0,1,10,2,3,4,A+,1,4.676,Not Placed,0
7613,22,Other,9.69,Govt,0,28,4,1,6,1,8,1,3,2,A++,1,4.638,Not Placed,0
7614,31,ECE,7.24,Govt,1,7,2,4,1,2,2,1,2,1,B++,0,2.8480000000000003,Not Placed,0
7615,39,Civil,8.72,Govt,1,7,4,3,3,1,3,2,0,3,A++,1,3.144,Not Placed,0
7616,12,Mechanical,7.66,Govt,1,14,1,6,5,0,8,2,3,3,A++,0,4.132,Not Placed,0
7617,58,IT,9.33,Govt,0,12,4,7,0,0,7,1,2,3,B++,0,3.966,Not Placed,0
7618,19,CSE,6.69,Management,0,9,2,0,4,1,7,1,3,3,B++,0,3.738,Not Placed,0
7619,34,Civil,8.19,Govt,1,30,0,6,1,0,4,2,3,2,A+,0,3.0380000000000003,Not Placed,0
7620,4,IT,5.4,Govt,0,8,1,4,0,0,11,1,2,3,A,0,4.38,Not Placed,0
7621,8,Civil,5.39,Govt,1,16,2,0,4,2,6,1,0,3,B++,1,3.6780000000000004,Not Placed,0
7622,28,Other,9.22,Govt,1,31,3,1,6,1,11,1,2,4,B++,0,5.644,Placed,15
7623,5,IT,9.09,Govt,0,7,3,9,3,1,3,1,0,4,A+,1,3.018,Not Placed,0
7624,24,Civil,6.8,Govt,1,16,1,3,6,2,8,0,1,4,A,1,4.56,Not Placed,0
7625,30,Mechanical,8.38,Govt,1,27,1,6,6,0,7,0,0,1,B++,0,3.9760000000000004,Not Placed,0
7626,21,Civil,9.14,Govt,1,15,4,1,2,2,10,0,2,1,B++,0,5.628,Placed,18
7627,1,Civil,5.72,Govt,1,15,3,8,5,1,2,2,3,4,A,0,2.2439999999999998,Not Placed,0
7628,44,CSE,9.92,Govt,1,32,0,4,2,0,3,0,2,4,A+,1,3.084,Not Placed,0
7629,4,CSE,9.43,Management,0,35,0,3,1,2,1,2,3,3,A,0,2.786,Not Placed,0
7630,59,CSE,8.45,Govt,0,11,1,7,0,1,1,0,0,1,A++,0,2.29,Not Placed,0
7631,26,Other,7.72,Govt,1,27,0,0,7,0,9,0,1,2,A+,0,4.444,Not Placed,0
7632,24,Civil,9.47,Management,0,10,3,0,7,0,1,0,3,4,A,1,2.194,Not Placed,0
7633,7,Mechanical,8.7,Govt,1,6,2,0,4,2,10,1,1,1,A++,0,5.54,Placed,6
7634,54,IT,7.92,Govt,1,11,3,9,0,2,2,0,1,3,A,1,2.9840000000000004,Not Placed,0
7635,0,CSE,9.46,Govt,0,8,1,5,6,1,3,0,2,3,A,1,3.092,Not Placed,0
7636,19,ECE,6.05,Govt,1,9,4,3,0,2,4,2,2,3,B++,0,3.2100000000000004,Not Placed,0
7637,43,Civil,6.22,Management,0,11,1,3,6,2,2,0,1,4,B++,1,2.444,Not Placed,0
7638,22,Mechanical,9.65,Management,0,18,3,9,6,2,5,0,1,2,A++,1,4.03,Not Placed,0
7639,31,Mechanical,5.34,Govt,1,8,4,2,2,0,11,1,2,1,B++,0,4.5680000000000005,Not Placed,0
7640,10,CSE,5.23,Govt,0,15,4,5,1,0,3,2,3,3,A+,1,1.946,Not Placed,0
7641,38,Other,8.96,Management,1,25,4,6,1,1,2,1,1,1,A+,0,2.8920000000000003,Not Placed,0
7642,46,CSE,7.07,Management,0,20,3,6,1,0,4,0,0,4,A+,1,2.614,Not Placed,0
7643,53,Other,9.58,Management,0,18,0,3,7,1,10,0,1,4,A+,1,5.216,Placed,14
7644,23,ECE,6.5,Govt,0,34,3,4,3,1,3,2,0,4,B++,1,2.5,Not Placed,0
7645,10,ECE,6.44,Govt,1,16,2,5,5,0,8,0,2,3,A+,1,3.8880000000000003,Not Placed,0
7646,28,CSE,9.79,Management,1,15,1,1,7,0,9,0,0,4,B++,0,4.858,Not Placed,0
7647,53,IT,7.77,Govt,1,17,4,7,6,1,9,2,3,4,A+,1,4.754,Not Placed,0
7648,25,CSE,8.07,Govt,1,30,4,9,7,1,11,0,1,2,A,0,5.414,Placed,13
7649,15,CSE,9.49,Management,1,27,4,0,4,2,3,1,2,1,A+,0,3.5980000000000003,Not Placed,0
7650,34,Mechanical,6.9,Management,0,14,4,7,5,2,1,2,0,2,A+,0,2.2800000000000002,Not Placed,0
7651,19,CSE,6.24,Management,0,6,4,4,2,0,4,0,3,3,B++,0,2.4480000000000004,Not Placed,0
7652,45,CSE,7.86,Management,1,8,4,2,5,0,9,0,2,4,A+,0,4.472,Not Placed,0
7653,2,CSE,7.05,Management,1,7,0,6,2,0,7,1,3,1,A++,1,3.7100000000000004,Not Placed,0
7654,0,IT,5.82,Govt,1,23,3,0,4,2,1,0,2,3,A,1,2.2640000000000002,Not Placed,0
7655,57,Mechanical,5.59,Management,1,34,1,7,4,0,2,0,2,1,A+,0,1.918,Not Placed,0
7656,52,Civil,8.63,Govt,1,33,1,2,2,1,11,2,2,3,B++,0,5.526,Placed,13
7657,46,Civil,5.17,Govt,1,31,0,0,4,2,8,2,2,4,A+,1,4.234,Not Placed,0
7658,0,Civil,7.64,Govt,1,27,1,6,1,2,9,2,1,3,A,1,5.028,Placed,11
7659,16,Civil,6.65,Govt,1,14,2,9,6,2,2,1,3,4,B++,0,2.7300000000000004,Not Placed,0
7660,1,Mechanical,5.75,Govt,1,17,4,5,3,2,11,0,0,4,A,0,5.25,Placed,15
7661,28,CSE,9.45,Govt,1,7,0,2,1,0,6,1,2,4,B++,0,3.8899999999999997,Not Placed,0
7662,19,Civil,8.7,Govt,1,6,3,8,7,0,8,0,1,3,B++,0,4.34,Not Placed,0
7663,5,CSE,8.87,Govt,1,33,4,7,3,2,7,2,1,4,A+,1,4.674,Not Placed,0
7664,7,Civil,7.18,Management,0,13,2,8,4,0,4,0,1,1,A++,0,2.636,Not Placed,0
7665,28,IT,8.24,Govt,1,28,2,6,4,2,7,2,1,4,B++,0,4.548,Not Placed,0
7666,47,CSE,5.45,Management,1,21,3,9,6,2,6,2,2,3,B++,0,3.69,Not Placed,0
7667,50,Mechanical,5.7,Management,1,12,4,7,6,0,10,0,1,3,B++,1,4.340000000000001,Not Placed,0
7668,32,Other,6.61,Govt,1,6,1,7,0,2,6,0,2,4,A+,0,3.922,Not Placed,0
7669,2,IT,7.29,Govt,1,16,4,5,5,2,3,1,2,1,A++,1,3.1580000000000004,Not Placed,0
7670,59,Other,5.47,Govt,1,22,1,3,2,2,1,1,2,1,A++,0,2.1940000000000004,Not Placed,0
7671,34,IT,7.82,Govt,1,16,2,5,5,1,10,0,0,2,A+,0,5.064,Placed,7
7672,4,Mechanical,6.2,Govt,0,21,0,2,4,2,2,1,3,3,A,0,2.4400000000000004,Not Placed,0
7673,26,IT,8.87,Govt,1,22,1,7,4,1,9,1,0,2,A+,0,4.974,Not Placed,0
7674,43,CSE,5.0,Govt,1,24,3,5,6,1,6,1,0,4,B++,1,3.3,Not Placed,0
7675,11,ECE,9.33,Govt,1,24,3,9,4,1,6,2,3,3,A+,0,4.1659999999999995,Not Placed,0
7676,19,ECE,8.66,Management,1,15,2,8,5,0,1,2,0,3,B++,0,2.232,Not Placed,0
7677,44,Civil,7.73,Govt,1,34,2,3,4,0,1,0,0,4,A+,1,2.0460000000000003,Not Placed,0
7678,19,Civil,8.69,Management,1,28,3,2,2,2,8,0,2,3,B++,0,4.938,Not Placed,0
7679,8,CSE,6.82,Management,1,33,0,0,5,0,11,0,2,3,B++,1,4.864,Not Placed,0
7680,38,Mechanical,5.81,Govt,1,14,2,5,4,1,10,0,3,1,A+,0,4.662,Not Placed,0
7681,3,CSE,5.05,Management,0,17,0,5,6,2,3,2,1,3,A++,0,2.51,Not Placed,0
7682,50,Civil,7.74,Management,1,30,4,8,4,1,10,0,2,3,B++,1,5.048,Placed,6
7683,53,IT,6.46,Govt,1,29,2,1,5,0,11,1,1,4,A+,1,4.792,Not Placed,0
7684,18,Other,6.06,Govt,1,12,4,6,0,1,11,0,3,4,A,0,5.012,Placed,10
7685,37,CSE,9.34,Management,1,14,1,0,6,2,11,2,1,1,B++,1,5.968,Placed,18
7686,26,CSE,8.63,Govt,1,18,0,4,0,1,10,1,2,2,A+,0,5.226,Placed,9
7687,44,Mechanical,9.95,Govt,0,9,0,4,7,0,8,2,2,4,A+,1,4.39,Not Placed,0
7688,42,Civil,8.31,Govt,1,13,4,9,7,1,5,0,2,2,A+,1,3.662,Not Placed,0
7689,12,CSE,9.48,Management,0,12,3,6,0,2,7,1,1,3,A++,0,4.596,Not Placed,0
7690,12,IT,5.59,Govt,0,10,3,1,3,1,9,0,0,3,A++,0,4.117999999999999,Not Placed,0
7691,59,Other,8.61,Govt,0,11,4,0,2,1,8,1,0,1,A++,0,4.422,Not Placed,0
7692,56,IT,5.43,Management,1,16,0,7,4,2,3,0,2,4,A++,0,2.786,Not Placed,0
7693,21,ECE,5.47,Management,0,35,4,3,1,2,7,0,0,1,B++,0,3.794,Not Placed,0
7694,27,Civil,9.29,Govt,1,31,4,4,2,1,2,2,1,2,A++,0,2.9579999999999997,Not Placed,0
7695,51,IT,6.8,Management,0,6,2,9,4,2,3,1,0,2,A,0,2.86,Not Placed,0
